id,count
0,87.535614
1,272.86212
2,30.51837
4,92.87041
5,50.994007
10,133.50676
11,146.25555
12,208.78482
15,63.87807
17,22.85551
18,258.97098
23,248.88501
25,124.23534
26,70.8671
31,215.88255
39,215.798
40,50.62435
41,157.03592
42,
43,194.76709
51,246.26814
52,64.240906
54,82.159836
60,165.03479
61,201.25232
62,156.26503
63,45.89676
65,138.51703
66,118.393654
68,166.86047
71,44.791256
80,81.265175
82,
94,197.15245
98,239.9343
101,52.366863
102,173.04518
107,136.69528
112,234.9107
113,29.256428
115,
116,172.57516
120,88.206345
121,34.014225
122,256.64783
132,190.8306
143,29.101679
147,
150,65.029144
151,57.86682
152,231.31464
153,80.05693
155,94.362976
156,134.10898
159,218.02937
161,83.196594
163,75.79761
177,185.49306
186,85.06986
188,61.777634
190,76.9373
191,97.741165
192,161.76923
195,251.94159
200,210.11636
209,236.63568
210,24.99369
211,213.93759
214,179.4158
215,78.007805
218,169.64616
219,37.39194
222,98.99347
225,59.595158
228,267.28232
236,240.78787
241,74.14064
242,199.67303
243,268.14883
245,60.90448
247,250.86023
251,213.35255
252,82.0918
253,55.763073
254,65.806725
258,246.86037
260,
261,207.91522
265,56.33237
266,227.77051
267,147.1908
269,178.30441
270,
275,169.63098
278,73.076256
279,48.19951
286,101.9957
287,56.862766
288,237.96417
289,211.78737
293,79.83707
294,159.06671
297,
302,80.37367
303,81.56831
304,54.758533
307,126.88602
309,55.43232
311,228.6371
312,96.359085
314,227.01816
315,254.04932
319,222.33214
322,166.53156
323,
325,161.4588
327,234.50702
330,59.610607
332,227.71774
333,74.985954
338,157.53378
341,93.91374
345,147.60645
348,179.90991
349,88.45485
350,119.1174
352,
355,50.776035
356,
358,
363,188.76004
369,216.62947
371,64.65259
372,212.67453
375,249.5272
380,156.44475
388,79.93593
391,
392,168.62286
393,246.56317
394,93.9587
396,53.5682
401,61.865437
407,48.69941
409,73.33659
410,142.70322
416,77.76115
418,121.12686
420,213.05676
421,235.45706
422,220.06812
424,268.31357
428,159.88715
429,182.57349
431,137.5364
435,17.361095
439,106.58038
441,25.097124
447,69.35992
449,160.78313
451,247.30403
452,76.734955
454,116.02414
458,186.17708
463,188.02448
467,65.16673
470,121.593994
471,155.02747
474,232.58626
478,83.324486
483,118.13904
484,167.44464
485,70.46385
486,188.25058
491,91.78204
494,92.2276
495,139.06447
497,207.96606
499,209.01105
515,156.68912
518,213.34723
521,98.86983
525,
529,220.68198
532,173.5058
534,55.714584
540,72.29993
544,266.89587
547,205.24374
549,84.711105
563,51.165226
564,229.29938
567,76.564835
572,134.07162
577,145.48259
578,265.43515
585,218.07825
588,193.66357
589,128.44235
590,132.25269
592,50.216503
594,149.47319
596,72.00369
598,156.02971
599,199.05603
605,84.47204
606,170.54607
607,177.38777
608,228.35684
609,
610,224.12965
611,103.86725
614,
615,198.54398
616,222.73189
617,169.43716
618,180.0212
624,109.588066
629,190.67484
631,85.97287
633,68.882515
637,75.03899
638,126.1473
643,
644,204.34416
645,60.429607
646,176.72795
648,181.16907
650,72.47037
651,102.76829
652,256.52237
656,187.634
657,84.99927
659,71.834625
660,157.45477
662,147.36392
665,237.06763
675,
681,174.35117
682,203.6871
685,61.194057
