id,count
0,77.92539
1,77.92539
2,77.92539
4,77.92539
5,77.92539
10,77.92539
11,77.92539
12,77.92539
15,77.92539
17,77.92539
18,77.92539
23,77.92539
25,77.92539
26,77.92539
31,77.92539
39,77.92539
40,77.92539
41,77.92539
42,
43,77.92539
51,77.92539
52,77.92539
54,77.92539
60,77.92539
61,77.92539
62,77.92539
63,77.92539
65,77.92539
66,77.92539
68,77.92539
71,77.92539
80,77.92539
82,
94,77.92539
98,77.92539
101,77.92539
102,77.92539
107,77.92539
112,77.92539
113,77.92539
115,
116,77.92539
120,77.92539
121,77.92539
122,77.92539
132,77.92539
143,77.92539
147,
150,77.92539
151,77.92539
152,77.92539
153,77.92539
155,77.92539
156,77.92539
159,77.92539
161,77.92539
163,77.92539
177,77.92539
186,77.92539
188,77.92539
190,77.92539
191,77.92539
192,77.92539
195,77.92539
200,77.92539
209,77.92539
210,77.92539
211,77.92539
214,77.92539
215,77.92539
218,77.92539
219,77.92539
222,77.92539
225,77.92539
228,77.92539
236,77.92539
241,77.92539
242,77.92539
243,77.92539
245,77.92539
247,77.92539
251,77.92539
252,77.92539
253,77.92539
254,77.92539
258,77.92539
260,
261,77.92539
265,77.92539
266,77.92539
267,77.92539
269,77.92539
270,
275,77.92539
278,77.92539
279,77.92539
286,77.92539
287,77.92539
288,77.92539
289,77.92539
293,77.92539
294,77.92539
297,
302,77.92539
303,77.92539
304,77.92539
307,77.92539
309,77.92539
311,77.92539
312,77.92539
314,77.92539
315,77.92539
319,77.92539
322,77.92539
323,
325,77.92539
327,77.92539
330,77.92539
332,77.92539
333,77.92539
338,77.92539
341,77.92539
345,77.92539
348,77.92539
349,77.92539
350,77.92539
352,
355,77.92539
356,
358,
363,77.92539
369,77.92539
371,77.92539
372,77.92539
375,77.92539
380,77.92539
388,77.92539
391,
392,77.92539
393,77.92539
394,77.92539
396,77.92539
401,77.92539
407,77.92539
409,77.92539
410,77.92539
416,77.92539
418,77.92539
420,77.92539
421,77.92539
422,77.92539
424,77.92539
428,77.92539
429,77.92539
431,77.92539
435,77.92539
439,77.92539
441,77.92539
447,77.92539
449,77.92539
451,77.92539
452,77.92539
454,77.92539
458,77.92539
463,77.92539
467,77.92539
470,77.92539
471,77.92539
474,77.92539
478,77.92539
483,77.92539
484,77.92539
485,77.92539
486,77.92539
491,77.92539
494,77.92539
495,77.92539
497,77.92539
499,77.92539
515,77.92539
518,77.92539
521,77.92539
525,
529,77.92539
532,77.92539
534,77.92539
540,77.92539
544,77.92539
547,77.92539
549,77.92539
563,77.92539
564,77.92539
567,77.92539
572,77.92539
577,77.92539
578,77.92539
585,77.92539
588,77.92539
589,77.92539
590,77.92539
592,77.92539
594,77.92539
596,77.92539
598,77.92539
599,77.92539
605,77.92539
606,77.92539
607,77.92539
608,77.92539
609,
610,77.92539
611,77.92539
614,
615,77.92539
616,77.92539
617,77.92539
618,77.92539
624,77.92539
629,77.92539
631,77.92539
633,77.92539
637,77.92539
638,77.92539
643,
644,77.92539
645,77.92539
646,77.92539
648,77.92539
650,77.92539
651,77.92539
652,77.92539
656,77.92539
657,77.92539
659,77.92539
660,77.92539
662,77.92539
665,77.92539
675,
681,77.92539
682,77.92539
685,77.92539
686,77.92539
689,77.92539
696,77.92539
703,77.92539
704,77.92539
705,77.92539
714,77.92539
717,77.92539
718,77.92539
720,77.92539
721,77.92539
723,77.92539
726,77.92539
728,77.92539
730,77.92539
731,77.92539
734,77.92539
737,77.92539
738,77.92539
745,77.92539
746,77.92539
749,77.92539
752,77.92539
753,77.92539
758,77.92539
765,77.92539
766,77.92539
768,77.92539
769,77.92539
774,77.92539
775,77.92539
781,
784,77.92539
794,77.92539
795,77.92539
796,77.92539
802,77.92539
803,77.92539
805,77.92539
806,77.92539
807,77.92539
809,77.92539
810,77.92539
812,77.92539
814,77.92539
818,77.92539
819,77.92539
825,77.92539
836,77.92539
839,77.92539
847,77.92539
848,77.92539
851,77.92539
852,77.92539
853,77.92539
857,77.92539
858,77.92539
859,77.92539
861,77.92539
867,77.92539
870,77.92539
871,77.92539
872,77.92539
874,77.92539
881,77.92539
886,77.92539
890,
895,77.92539
899,77.92539
900,77.92539
901,77.92539
902,77.92539
903,77.92539
913,77.92539
918,77.92539
923,77.92539
924,77.92539
926,77.92539
927,77.92539
930,77.92539
934,77.92539
937,77.92539
939,77.92539
941,77.92539
942,77.92539
946,77.92539
950,77.92539
953,77.92539
959,77.92539
961,77.92539
962,77.92539
964,77.92539
969,77.92539
971,77.92539
976,77.92539
978,77.92539
980,77.92539
981,77.92539
990,77.92539
993,77.92539
996,77.92539
998,77.92539
999,77.92539
1006,77.92539
1008,77.92539
1013,77.92539
1015,77.92539
1016,77.92539
1022,77.92539
1026,77.92539
1028,77.92539
1031,77.92539
1034,
1037,77.92539
1040,
1042,77.92539
1046,77.92539
1048,77.92539
1049,77.92539
1050,
1051,77.92539
1052,77.92539
1055,77.92539
1060,77.92539
1064,77.92539
1066,77.92539
1071,77.92539
1073,77.92539
1089,77.92539
1091,77.92539
1092,77.92539
1093,77.92539
1096,77.92539
1097,77.92539
1098,77.92539
1099,77.92539
1102,77.92539
1107,77.92539
1109,77.92539
1111,77.92539
1112,77.92539
1114,77.92539
1116,77.92539
1117,77.92539
1118,77.92539
1122,
1124,77.92539
1127,77.92539
1133,77.92539
1134,77.92539
1135,77.92539
1139,77.92539
1143,
1150,77.92539
1151,77.92539
1153,77.92539
1155,77.92539
1162,77.92539
1163,77.92539
1166,77.92539
1171,77.92539
1172,77.92539
1173,77.92539
1174,77.92539
1177,77.92539
1178,77.92539
1184,77.92539
1185,77.92539
1186,77.92539
1187,77.92539
1188,77.92539
1191,77.92539
1207,77.92539
1213,77.92539
1215,77.92539
1223,77.92539
1227,77.92539
1236,
1237,
1238,77.92539
1241,77.92539
1248,77.92539
1250,77.92539
1251,77.92539
1253,77.92539
