id,count
0,189.6581
1,364.0209
2,35.592045
4,57.99812
5,59.338818
10,136.19284
11,188.00143
12,327.14795
15,61.673134
17,46.64038
18,279.4766
23,248.33098
25,82.99653
26,-41.752064
31,222.32755
39,22.042795
40,-10.4730425
41,77.60591
42,
43,95.1212
51,192.25441
52,105.95258
54,67.0409
60,155.84642
61,40.52699
62,113.34531
63,-17.2796
65,77.330284
66,103.4489
68,118.10955
71,59.47584
80,-43.432873
82,
94,125.21844
98,279.94022
101,32.31627
102,120.48101
107,82.797585
112,164.16559
113,40.68401
115,
116,117.85766
120,142.87645
121,132.73892
122,326.6237
132,195.07928
143,49.494358
147,
150,20.907417
151,60.867832
152,221.27243
153,95.84136
155,32.901314
156,162.75304
159,177.02458
161,152.53674
163,57.31891
177,166.83463
186,72.832535
188,22.627531
190,126.464905
191,147.09305
192,209.24171
195,347.3182
200,161.73813
209,326.68036
210,30.679655
211,166.0754
214,142.94456
215,-38.703876
218,40.16406
219,18.00762
222,114.025246
225,17.168497
228,282.77658
236,161.5831
241,5.581324
242,97.71607
243,197.48308
245,34.812294
247,230.06241
251,54.83453
252,80.46011
253,46.213295
254,130.40569
258,326.2009
260,
261,40.407787
265,88.66947
266,290.66788
267,200.0807
269,201.85173
270,
275,48.598827
278,42.378872
279,70.09307
286,133.2726
287,32.603558
288,178.32582
289,157.97801
293,13.413547
294,167.33965
297,
302,106.22123
303,10.753976
304,74.66337
307,97.75518
309,-31.17594
311,124.180084
312,54.131855
314,245.50783
315,209.58739
319,184.83604
322,143.947
323,
325,126.331856
327,227.41438
330,19.201105
332,209.81725
333,24.525766
338,107.957016
341,32.682243
345,141.70105
348,158.00833
349,73.98916
350,110.21569
352,
355,-2.6296303
356,
358,
363,129.40508
369,126.530174
371,27.04928
372,81.07902
375,293.7364
380,70.93748
388,46.360306
391,
392,13.087703
393,300.55264
394,150.6147
396,42.585354
401,29.041267
407,60.324814
409,55.05731
410,119.116295
416,139.47482
418,132.09401
420,159.48131
421,73.8442
422,124.692955
424,282.58078
428,193.8947
429,219.80324
431,110.44628
435,21.466005
439,96.668175
441,12.95502
447,33.39639
449,155.63712
451,96.187805
452,23.996515
454,89.86652
458,265.17493
463,151.8839
467,36.43176
470,63.071648
471,176.13454
474,272.54172
478,-11.367116
483,187.95467
484,153.12366
485,108.02877
486,139.89354
491,52.397907
494,89.49012
495,195.78539
497,186.7538
499,116.88721
515,93.82107
518,210.8886
521,124.38511
525,
529,215.27919
532,151.43037
534,24.41733
540,95.409164
544,286.1891
547,123.4826
549,40.82835
563,43.465942
564,189.1858
567,91.47065
572,98.336685
577,132.8111
578,253.06975
585,156.86029
588,93.63088
589,58.48766
590,127.18509
592,103.42269
594,44.343235
596,133.44197
598,197.72072
599,167.77908
605,67.46672
606,113.77241
607,106.43783
608,205.52577
609,
610,318.6909
611,101.382706
614,
615,160.94246
616,257.0965
617,105.063736
618,248.69847
624,199.51714
629,131.79155
631,122.43339
633,84.11243
637,20.515955
638,114.74883
643,
644,150.60088
645,32.588726
646,183.36891
648,148.13606
650,65.43328
651,202.63419
652,259.82172
656,128.50435
657,-16.419333
659,43.368484
660,247.79283
662,116.9551
665,258.76508
675,
681,172.02104
682,102.47436
685,17.634335
686,144.46945
689,6.2546334
696,160.25493
703,144.42574
704,113.06495
705,155.37495
714,218.92552
717,216.60344
718,106.65799
720,70.96532
721,371.73227
723,209.7903
726,78.4044
728,132.19234
730,172.07365
731,22.816004
734,291.76578
737,52.88632
738,33.847233
745,145.94244
746,106.89153
749,253.20009
752,110.003075
753,86.88645
758,238.42271
765,107.65194
766,114.65608
768,79.005424
769,152.30296
774,114.517365
775,98.48175
781,
784,297.11365
794,61.822094
795,203.25262
796,54.761288
802,82.04333
803,128.30199
805,85.63364
806,297.29562
807,136.64738
809,-3.4911244
810,130.14412
812,177.66136
814,171.10179
818,267.01495
819,169.32664
825,88.37597
836,95.69587
839,91.0187
847,236.2459
848,179.13863
851,110.79886
852,129.78285
853,19.64337
857,164.42816
858,57.362995
859,209.91646
861,30.01127
867,8.57207
870,126.743195
871,212.70314
872,143.86714
874,302.92178
881,144.411
886,131.13866
890,
895,134.3128
899,67.391014
900,282.55054
901,167.41963
902,226.71736
903,66.348755
913,209.58604
918,191.70387
923,152.27641
924,21.6141
926,41.633083
927,31.439432
930,234.88527
934,-18.009455
937,138.6155
939,137.1404
941,111.937965
942,286.6061
946,257.44043
950,157.16747
953,115.085686
959,64.29035
961,-11.051076
962,68.96045
964,104.11053
969,67.88796
971,138.46425
976,122.92048
978,243.98546
980,172.30171
981,101.64313
990,344.0602
993,13.986674
996,39.902927
998,142.35243
999,168.51595
1006,147.3376
1008,39.86894
1013,57.9876
1015,95.05918
1016,59.366146
1022,315.38263
1026,142.6404
1028,204.69481
1031,11.283298
1034,
1037,124.63415
1040,
1042,28.98461
1046,48.02032
1048,135.27382
1049,129.92346
1050,
1051,132.42265
1052,237.67313
1055,102.36881
1060,155.95769
1064,80.06458
1066,68.55482
1071,68.34098
1073,38.37949
1089,44.407116
1091,60.084652
1092,128.34315
1093,137.27045
1096,260.84918
1097,184.21294
1098,25.749681
1099,51.188206
1102,227.31947
1107,221.9902
1109,85.35445
1111,14.569568
1112,128.95926
1114,320.7453
1116,316.12982
1117,87.06301
1118,155.12123
1122,
1124,175.93494
1127,84.90099
1133,191.21043
1134,2.8921688
1135,124.98432
1139,238.64368
1143,
1150,193.29002
1151,101.3301
1153,267.33112
1155,52.61105
1162,44.71682
1163,223.87416
1166,39.460293
1171,110.86454
1172,30.054556
1173,206.58836
1174,102.441864
1177,102.92931
1178,96.1758
1184,125.11461
1185,139.20802
1186,111.825264
1187,156.5277
1188,247.55318
1191,166.00719
1207,111.53144
1213,56.499508
1215,20.751467
1223,160.00804
1227,101.19486
1236,
1237,
1238,33.45495
1241,12.768622
1248,36.182205
1250,50.726414
1251,152.7275
1253,165.81624
1255,78.212425
1257,213.17328
1261,195.17888
1262,223.92838
1265,44.97373
1273,152.95543
1277,86.225845
1278,87.66007
1280,61.94141
1284,212.20038
1285,296.77963
1288,103.70785
1295,127.39335
1297,172.95401
1299,240.35533
1304,193.29196
1308,71.770546
1310,166.81316
1311,105.82209
1314,129.8553
1315,105.27137
1318,33.156437
1320,322.58377
1321,322.71564
1322,206.76012
1330,118.99824
1333,171.0797
1334,49.963238
1341,138.8007
1344,182.0956
1351,130.55765
1354,82.13445
1356,
1363,122.57433
1365,194.44554
1369,117.662865
1373,79.42489
1375,142.74709
1377,64.89701
1379,99.79128
1380,273.2977
1381,84.70718
1384,218.50215
1390,211.28522
1393,225.0846
1395,
1399,292.6066
1400,126.41102
1401,149.11407
1404,129.49297
1408,32.348064
1409,44.44544
1413,198.22284
1416,274.30264
1418,202.77238
1423,144.43108
1424,-17.109655
1425,22.938246
1433,189.39339
1434,157.47037
1436,273.81973
1442,178.55264
1444,92.2826
1445,133.39757
1452,57.035465
1455,182.45134
1462,
1467,30.087925
1472,72.10699
1475,145.25955
1493,41.39356
1501,248.4247
1503,279.435
1504,215.28242
1505,7.1370378
1511,181.5619
1512,
1513,142.21846
1514,43.90919
1528,229.5172
1533,224.79735
1534,37.105465
1536,220.8236
1537,71.78973
1539,106.13496
1550,51.039837
1552,191.51682
1554,223.72054
1555,318.86554
1556,-1.7136128
1559,94.9464
1563,113.2804
1566,166.84938
1567,95.35035
1568,-3.5428364
1571,225.22227
1572,35.23877
1574,
1577,32.438747
1583,54.03222
1585,39.905582
1586,142.64418
1587,210.4385
1596,123.87104
1602,45.79884
1604,67.620735
1605,2.534602
1610,321.10477
1611,42.31395
1616,87.96259
1617,43.783447
1618,58.932854
1622,52.387066
1623,2.7913845
1628,253.19283
1631,13.335513
1632,132.00499
1633,290.53586
1634,282.50226
1636,145.78488
1637,128.20354
1643,106.13179
1644,79.18256
1646,114.60624
1648,198.34846
1651,-1.0897114
1656,19.953638
1658,156.78935
1659,21.888832
1665,95.24012
1666,143.2592
1670,68.73459
1674,39.5224
1679,176.26077
1680,172.60791
1683,313.75565
1686,4.3775697
1691,85.25271
1693,58.201244
1696,183.9388
1697,124.66958
1703,186.98749
1706,17.712042
1709,151.84966
1710,85.646
1712,
1713,-18.794943
1718,222.70451
1719,158.8598
1722,255.13069
1723,-18.767546
1724,269.23898
1728,40.333157
1730,60.07064
1732,55.55173
1737,7.827502
1745,80.80605
1747,205.4398
1748,11.15771
1755,45.129047
1759,-16.87197
1761,160.476
1764,140.30241
1765,53.173878
1766,36.226357
1768,98.71767
1770,39.98425
1771,141.29916
1774,99.28748
1785,138.90738
1788,224.79228
1792,160.18869
1794,240.28357
1797,82.71339
1798,21.639544
1799,253.58615
1802,213.49123
1806,61.003784
1808,85.82346
1810,275.02432
1818,13.403384
1819,243.93568
1820,236.25594
1822,240.27005
1826,214.95232
1827,86.90872
1835,31.456635
1841,118.49857
1842,150.25294
1843,34.74451
1846,51.885994
1849,55.055206
1850,158.32356
1851,132.79008
1857,
1858,131.08057
1860,154.37703
1861,255.3136
1864,105.75033
1869,350.34958
1871,
1872,9.754745
1875,30.58895
1878,149.3116
1879,223.03801
1885,70.55726
1888,106.23866
1889,5.8577447
1890,112.65108
1896,191.95464
1897,150.56033
1898,
1900,98.73612
1905,146.68758
1908,184.40138
1909,109.113335
1913,
1918,128.90858
1922,339.41068
1923,62.991817
1925,261.23257
1926,201.68169
1927,229.62798
1930,229.9973
1935,49.81804
1939,94.77857
1942,119.55285
1943,
1948,158.77147
1949,262.13797
1951,97.86631
1953,98.88843
1959,
1963,22.24195
1967,32.776493
1973,184.20427
1975,150.96033
1976,33.416073
1990,118.50461
1993,117.26283
1997,223.54277
1999,51.562954
2001,190.72603
2004,62.450584
2010,117.493675
2013,128.26393
2017,326.18094
2021,119.761406
2023,122.80948
2026,146.25026
2037,45.489777
2039,120.44245
2041,8.076999
2046,30.093258
2050,143.37822
2060,194.89638
2067,135.30893
2069,36.80888
2072,262.25638
2074,123.32856
2079,94.451805
2083,17.487417
2085,121.420876
2087,5.5458894
2093,165.12761
2094,39.360157
2097,102.400246
2103,78.49303
2104,
2107,152.46527
2108,31.04186
2110,69.595695
2115,132.32089
2117,15.16923
2125,219.33992
2127,214.25151
2133,19.659594
2134,300.1281
2135,111.24589
2141,238.71642
2143,12.546016
2145,60.06666
2146,51.51325
2147,266.63474
2148,
2149,
2165,117.4216
2166,135.30807
2177,138.7206
