id,count
0,63769.996
1,103744.92
2,15687.832
4,78102.83
5,19000.348
10,127781.04
11,130300.46
12,41700.062
15,30727.205
17,16593.281
18,128970.36
23,128111.66
25,45756.805
26,60869.277
31,129769.836
39,63187.695
40,44714.465
41,77633.51
42,
43,127465.2
51,125764.94
52,53482.062
54,84060.26
60,126344.945
61,67884.28
62,110649.41
63,71206.65
65,127551.805
66,110869.52
68,61321.15
71,69201.41
80,55352.844
82,
94,113487.95
98,128686.04
101,20093.676
102,123694.63
107,83905.48
112,59807.312
113,19451.777
115,
116,127821.914
120,127529.76
121,29530.75
122,129101.85
132,120114.71
143,35640.58
147,
150,26009.912
151,68636.38
152,126928.914
153,128026.15
155,17955.17
156,113407.15
159,127422.32
161,127460.32
163,127121.96
177,127972.32
186,80977.32
188,127722.73
190,128428.195
191,65930.32
192,54890.715
195,93289.37
200,112710.87
209,129343.41
210,22972.459
211,66788.15
214,99984.31
215,70885.23
218,60628.43
219,32209.105
222,127680.8
225,57381.29
228,128677.92
236,128220.66
241,127813.61
242,119770.48
243,128279.88
245,126455.5
247,129154.89
251,95317.0
252,127779.91
253,22631.367
254,40030.242
258,128614.27
260,
261,71173.234
265,127494.4
266,129870.02
267,55559.477
269,128544.234
270,
275,64791.387
278,110197.805
279,38360.79
286,128514.18
287,127188.21
288,128522.96
289,111061.9
293,127705.52
294,55916.004
297,
302,26080.045
303,15192.22
304,24282.959
307,98456.24
309,48403.43
311,112747.92
312,40088.1
314,113059.09
315,128486.625
319,129443.266
322,124538.01
323,
325,43291.23
327,129996.555
330,80299.336
332,128436.87
333,127510.43
338,94206.766
341,19695.219
345,59329.312
348,123551.664
349,127454.14
350,127619.63
352,
355,53872.61
356,
358,
363,120204.8
369,108815.22
371,26711.613
372,75117.25
375,129076.62
380,59594.19
388,127014.414
391,
392,84044.27
393,126329.664
394,44059.92
396,105271.93
401,53115.695
407,128653.91
409,126269.695
410,88613.125
416,50066.12
418,128033.8
420,128239.11
421,65680.74
422,117238.76
424,128446.32
428,58559.367
429,49698.594
431,76170.77
435,15283.447
439,127511.99
441,14934.399
447,69957.336
449,55514.367
451,88649.24
452,93202.414
454,39659.93
458,38172.2
463,102396.38
467,21356.21
470,70152.15
471,128466.38
474,125857.89
478,88176.03
483,63554.676
484,44634.19
485,127837.35
486,88679.12
491,28601.836
494,26183.246
495,53356.51
497,86340.086
499,72076.15
515,89989.875
518,125726.1
521,127711.09
525,
529,127815.94
532,127239.38
534,117049.9
540,126864.11
544,128368.0
547,127796.625
549,126629.695
563,41994.348
564,100024.57
567,37965.84
572,45769.73
577,51539.85
578,128582.09
585,78305.54
588,61978.125
589,39900.445
590,123549.01
592,34367.61
594,82478.195
596,66427.99
598,49951.305
599,123318.91
605,93736.35
606,107335.4
607,79686.81
608,129159.18
609,
610,128551.35
611,114247.21
614,
615,128031.12
616,108723.12
617,108477.21
618,70054.805
624,55768.54
629,117175.61
631,126684.52
633,37545.977
637,100418.41
638,53873.477
643,
644,109972.914
645,86566.72
646,75496.47
648,125401.49
650,128373.1
651,54956.297
652,129628.305
656,107039.625
657,80482.99
659,22294.086
660,50744.145
662,100076.23
665,126443.55
675,
681,129599.32
682,116953.82
685,127263.15
686,128141.484
689,82429.68
696,127505.914
703,83172.336
704,37399.14
705,115206.76
714,129097.4
717,55500.965
718,39807.06
720,127868.28
721,103226.11
723,128554.85
726,33103.92
728,46242.562
730,60661.85
731,106233.84
734,128285.15
737,77287.08
738,127483.45
745,62491.52
746,39662.145
749,123027.04
752,46466.37
753,27553.717
758,128621.49
765,31104.914
766,63229.68
768,79114.586
769,127763.29
774,118945.99
775,124956.19
781,
784,120557.56
794,128277.4
795,127058.58
796,104805.68
802,40084.258
803,118543.24
805,42180.33
806,129138.07
807,71616.68
809,55066.465
810,116183.8
812,50172.28
814,50679.996
818,126564.74
819,96501.49
825,24811.918
836,16863.537
839,85421.48
847,128958.15
848,66682.89
851,52596.598
852,127947.02
853,30375.766
857,127916.586
858,101263.62
859,107964.625
861,17697.262
867,59134.96
870,66493.555
871,129312.805
872,122758.36
874,125483.766
881,127468.88
886,127661.56
890,
895,127956.38
899,97320.945
900,129759.68
901,128257.31
902,126972.53
903,128240.64
913,128473.02
918,129272.64
923,118622.21
924,101501.43
926,115755.62
927,127623.12
930,63696.195
934,53147.637
937,103990.086
939,107910.15
941,127841.65
942,126023.36
946,78955.75
950,58955.48
953,27837.592
959,19145.693
961,57831.7
962,112268.11
964,76740.65
969,34952.406
971,124216.01
976,74594.016
978,128724.984
980,103270.06
981,90343.914
990,118799.37
993,98101.336
996,128390.57
998,67012.17
999,128172.46
1006,127131.11
1008,22304.762
1013,127700.555
1015,39555.52
1016,45507.09
1022,103416.195
1026,95072.51
1028,114363.59
1031,17995.36
1034,
1037,125949.23
1040,
1042,128349.23
1046,128528.6
1048,88406.42
1049,114636.664
1050,
1051,79243.56
1052,129491.266
1055,60660.92
1060,125539.695
1064,127994.4
1066,27592.668
1071,81799.13
1073,76657.945
1089,63724.47
1091,36475.17
1092,127644.1
1093,128264.12
1096,84756.65
1097,77849.94
1098,127764.25
1099,22484.033
1102,112647.74
1107,52562.184
1109,86341.2
1111,17671.238
1112,127823.05
1114,128687.66
1116,107883.49
1117,48114.64
1118,32148.023
1122,
1124,128235.555
1127,42738.07
1133,47499.008
1134,111042.555
1135,100149.37
1139,73840.4
1143,
1150,62484.12
1151,127529.71
1153,129959.23
1155,128305.0
