id,count
0,76.67716
1,153.30139
2,37.485252
4,47.598083
5,108.83402
10,120.32084
11,179.5535
12,394.11798
15,38.577187
17,32.90998
18,362.03955
23,295.5203
25,181.17334
26,90.18992
31,204.1091
39,143.97623
40,65.005104
41,72.50504
42,
43,219.79308
51,186.23837
52,68.921
54,89.19074
60,159.08952
61,170.34723
62,169.61389
63,37.606987
65,119.26916
66,85.40927
68,210.82355
71,76.27149
80,83.06234
82,
94,179.33894
98,284.72473
101,80.765465
102,166.5543
107,-6.416649
112,324.57712
113,105.28028
115,
116,169.0853
120,186.56712
121,141.2005
122,326.18127
132,241.77187
143,35.288246
147,
150,48.831947
151,83.07148
152,259.93597
153,131.09853
155,65.258766
156,138.73003
159,200.70103
161,164.41444
163,57.65739
177,177.13432
186,16.81614
188,15.507622
190,73.244865
191,117.10013
192,236.4405
195,334.61725
200,251.24876
209,282.88882
210,60.844444
211,179.03598
214,262.13297
215,61.91899
218,130.2771
219,39.35647
222,159.37883
225,75.8903
228,351.46405
236,178.88362
241,57.481117
242,128.91618
243,211.46495
245,86.79395
247,277.42926
251,182.61774
252,130.84726
253,99.22257
254,91.17689
258,259.35138
260,
261,161.67856
265,71.79541
266,295.36893
267,213.89183
269,229.3545
270,
275,118.56967
278,120.83633
279,90.052345
286,121.48812
287,55.256172
288,207.18578
289,207.79575
293,-31.974083
294,108.398506
297,
302,64.90278
303,35.640083
304,125.00747
307,72.57105
309,14.531349
311,176.84749
312,125.232155
314,213.59837
315,190.18419
319,217.97998
322,180.4186
323,
325,160.35484
327,329.8927
330,100.93592
332,217.34444
333,47.944847
338,115.46049
341,68.69195
345,32.574562
348,218.8072
349,117.86338
350,128.93666
352,
355,61.96952
356,
358,
363,183.0091
369,146.73534
371,38.56504
372,180.06519
375,358.318
380,188.83806
388,51.409477
391,
392,170.26907
393,290.26706
394,99.07737
396,91.54543
401,60.983116
407,7.8213882
409,87.98857
410,94.00675
416,197.36967
418,130.64684
420,180.20885
421,278.4015
422,160.93256
424,269.40082
428,211.9445
429,279.19788
431,249.16557
435,27.28714
439,155.82802
441,22.146439
447,138.58061
449,211.33514
451,135.58322
452,90.89362
454,249.68121
458,343.3024
463,160.48607
467,54.010506
470,42.449257
471,229.6206
474,322.62366
478,65.47754
483,92.27076
484,126.14655
485,125.814705
486,157.227
491,68.35224
494,89.696266
495,261.27686
497,217.0123
499,183.0179
515,120.01086
518,221.30583
521,163.7812
525,
529,235.3993
532,157.41475
534,14.139381
540,100.66659
544,305.28522
547,242.16444
549,77.440155
563,67.13689
564,170.44261
567,101.44242
572,153.26697
577,162.44356
578,226.01035
585,240.81847
588,173.58966
589,171.5211
590,124.74971
592,52.178825
594,85.03687
596,90.31864
598,267.19122
599,185.86598
605,61.711388
606,171.98535
607,199.8994
608,238.30064
609,
610,248.47304
611,104.92628
614,
615,183.28777
616,277.2195
617,112.61088
618,258.72363
624,115.71816
629,158.51254
631,121.47619
633,57.34034
637,66.55634
638,115.41523
643,
644,200.1191
645,110.37606
646,203.08781
648,162.68971
650,45.150124
651,80.2631
652,273.2206
656,221.41743
657,52.561386
659,48.060844
660,156.30814
662,89.75371
665,347.49847
675,
681,196.80887
682,113.439674
685,69.71769
686,169.2276
689,96.52767
696,170.6878
703,208.78812
704,97.17011
705,231.43416
714,236.5953
717,78.27244
718,75.82375
720,95.187836
721,310.94623
723,235.48376
726,77.43105
728,186.32152
730,95.3104
731,118.34754
734,291.14633
737,116.874504
738,-12.058525
745,219.95215
746,59.61251
749,255.91562
752,76.62188
753,96.14663
758,254.0327
765,108.122185
766,301.72525
768,106.914635
769,256.44495
774,110.46378
775,103.78149
781,
784,305.0495
794,101.51671
795,252.11433
796,140.58626
802,92.41267
803,88.614586
805,94.19929
806,290.55432
807,93.59629
809,61.999886
810,129.9147
812,66.27744
814,98.93041
818,280.32498
819,180.35303
825,8.867214
836,160.18042
839,122.70423
847,310.9942
848,113.59489
851,173.16617
852,197.4849
853,29.801865
857,177.90817
858,92.77744
859,222.4917
861,19.300873
867,112.80665
870,143.53221
871,220.95357
872,261.27432
874,410.10367
881,202.03287
886,177.24205
890,
895,173.2668
899,94.63427
900,272.56693
901,264.62555
902,281.70343
903,59.580727
913,289.83572
918,275.13892
923,181.13118
924,93.86132
926,25.569939
927,-23.212547
930,235.59727
934,107.38129
937,269.5513
939,162.02449
941,41.53051
942,294.24744
946,258.6229
950,128.96686
953,68.70425
959,11.174721
961,92.04516
962,55.471413
964,15.420509
969,238.20143
971,132.37502
976,56.027138
978,276.2179
980,288.76022
981,137.64719
990,242.66559
993,65.826866
996,40.86611
998,310.82367
999,167.65247
1006,176.69121
1008,81.117
1013,30.275444
1015,73.7898
1016,163.3239
1022,192.78949
1026,276.07593
