id,count
0,100.163635
1,225.65942
2,48.163593
4,103.64255
5,87.222855
10,132.16982
11,156.0874
12,223.56561
15,76.215485
17,14.130607
18,222.05505
23,210.37604
25,174.21967
26,85.45143
31,201.17065
39,197.70029
40,62.444733
41,125.58721
42,
43,178.64796
51,220.29135
52,74.533226
54,90.429695
60,165.82837
61,189.40253
62,155.90048
63,59.735115
65,136.61917
66,126.27049
68,196.42853
71,56.642467
80,91.98259
82,
94,185.8209
98,204.3486
101,91.632866
102,178.6709
107,92.94917
112,238.56143
113,80.60453
115,
116,163.59406
120,91.094315
121,84.38748
122,228.37631
132,186.5553
143,32.502052
147,
150,73.43695
151,70.26082
152,217.79588
153,91.514854
155,81.03055
156,98.03432
159,201.29773
161,93.08689
163,85.48399
177,179.18097
186,95.90628
188,75.02659
190,91.829056
191,99.61392
192,185.96106
195,220.67241
200,195.84436
209,216.73401
210,72.746
211,235.2569
214,182.4307
215,92.43793
218,154.92697
219,53.075924
222,103.03099
225,71.769966
228,227.98488
236,208.7058
241,87.239426
242,190.08908
243,219.71118
245,80.62547
247,215.21127
251,196.75586
252,90.29576
253,72.256485
254,85.55836
258,206.05075
260,
261,189.72037
265,72.16248
266,211.34122
267,204.77289
269,175.89745
270,
275,151.01694
278,83.11176
279,58.35304
286,115.458984
287,64.748764
288,199.15381
289,190.09563
293,88.72614
294,188.22437
297,
302,115.86159
303,73.943756
304,93.155045
307,142.15733
309,67.35658
311,211.13936
312,114.9086
314,211.94159
315,216.2293
319,198.35555
322,156.4765
323,
325,189.26456
327,213.71832
330,71.42869
332,203.78268
333,88.37047
338,157.0252
341,90.63651
345,124.03032
348,175.31534
349,99.72757
350,126.03291
352,
355,61.327595
356,
358,
363,182.99785
369,198.05199
371,77.14935
372,198.72795
375,222.12259
380,186.61908
388,82.14702
391,
392,197.08075
393,223.33646
394,91.57439
396,69.65291
401,71.22069
407,59.33094
409,84.47975
410,133.6777
416,125.48835
418,129.39282
420,192.13959
421,224.5051
422,197.45432
424,219.74213
428,204.24635
429,221.35837
431,183.16039
435,-4.1659374
439,115.56376
441,27.721533
447,82.60008
449,201.9287
451,210.1015
452,85.65307
454,188.05519
458,226.35638
463,179.00694
467,80.44516
470,122.34646
471,164.1367
474,216.7256
478,98.92711
483,112.02147
484,169.56854
485,78.56411
486,170.97977
491,130.24483
494,110.363266
495,196.65652
497,188.46835
499,214.50723
515,145.76367
518,194.4045
521,102.76852
525,
529,207.05789
532,173.16486
534,77.376595
540,74.72644
544,221.63501
547,188.2329
549,88.638626
563,67.23612
564,206.3096
567,115.34032
572,162.9992
577,187.38298
578,221.46089
585,213.2852
588,203.90967
589,175.9831
590,138.75632
592,88.092255
594,122.69669
596,85.34769
598,215.50287
599,180.97403
605,97.97255
606,165.46263
607,201.61937
608,200.79884
609,
610,204.6217
611,113.84765
614,
615,185.4462
616,209.90073
617,167.28485
618,194.03378
624,119.742065
629,189.56055
631,98.39639
633,94.484695
637,88.00589
638,146.76529
643,
644,186.71938
645,72.94602
646,186.19771
648,173.63727
650,86.40146
651,108.337395
652,223.76553
656,176.77669
657,97.83207
659,87.60026
660,179.1084
662,144.89536
665,222.16821
675,
681,178.25192
682,187.26123
685,66.788734
686,202.24075
689,80.148636
696,161.89252
703,191.03601
704,130.53918
705,175.88208
714,193.91783
717,80.19183
718,88.44106
720,87.41256
721,229.56839
723,194.40935
726,101.41314
728,184.76587
730,111.689285
731,86.31235
734,221.60596
737,64.067215
738,81.849625
745,210.2528
746,79.88863
749,195.92029
752,75.696655
753,90.394135
758,191.85184
765,98.37175
766,215.09763
768,70.44276
769,201.56786
774,186.62671
775,124.173615
781,
784,216.97733
794,106.02446
795,215.56186
796,75.83571
802,113.76077
803,108.33859
805,71.148895
806,216.50287
807,135.49673
809,67.75432
810,201.50145
812,98.45631
814,115.84022
818,204.66953
819,215.9628
825,-27.008888
836,101.69509
839,170.05315
847,214.63684
848,99.81352
851,187.4563
852,172.75572
853,27.830795
857,183.65865
858,98.29941
859,196.29536
861,-15.809563
867,156.95493
870,192.87892
871,208.20813
872,235.94264
874,237.3377
881,212.0015
886,165.26526
890,
895,179.32158
899,81.39542
900,210.80954
901,209.68336
902,208.40735
903,91.278206
913,214.6941
918,215.75143
923,177.0336
924,77.928116
926,72.7107
927,84.399216
930,185.20103
934,58.812164
937,191.90625
939,157.61227
941,99.02652
942,230.57838
946,205.23436
950,136.27509
953,89.84589
959,31.375517
961,59.16083
962,105.05362
964,87.4253
969,182.66653
971,158.75757
976,76.98248
978,199.82138
980,212.78362
981,183.21114
990,218.72534
993,76.1568
996,87.96622
998,224.87451
999,192.6328
1006,163.6211
1008,87.84778
1013,87.22949
1015,122.605125
1016,166.98169
1022,210.44351
