id,count
0,78.35784
1,205.52835
2,46.057495
4,88.72672
5,86.197014
10,121.60813
11,135.1695
12,183.40291
15,55.31253
17,7.451791
18,199.7085
23,187.14412
25,144.53835
26,61.706497
31,180.98943
39,161.9165
40,40.26406
41,114.12001
42,
43,159.5957
51,192.84683
52,51.992256
54,70.268684
60,146.1645
61,160.71376
62,129.40735
63,38.249443
65,128.5825
66,110.86522
68,158.6009
71,35.77778
80,71.42369
82,
94,161.6167
98,190.62646
101,66.54891
102,155.124
107,85.56897
112,192.47577
113,58.812634
115,
116,146.27141
120,81.64156
121,61.28682
122,204.51155
132,161.92387
143,24.459312
147,
150,56.883545
151,52.898422
152,188.36105
153,71.46852
155,63.864326
156,97.72466
159,172.71735
161,78.48311
163,70.711815
177,158.16797
186,70.321724
188,61.937626
190,73.44391
191,84.82935
192,159.72887
195,194.37862
200,168.53754
209,192.94875
210,51.126495
211,201.2378
214,162.98633
215,71.504555
218,130.49391
219,30.656836
222,92.7909
225,49.69942
228,202.36322
236,187.56415
241,69.94431
242,166.05807
243,197.74133
245,60.981567
247,199.01051
251,166.49518
252,76.83839
253,47.939705
254,65.60403
258,193.95915
260,
261,155.92577
265,54.864014
266,186.21066
267,176.51906
269,152.86438
270,
275,127.7815
278,64.66587
279,39.32351
286,92.59826
287,55.41519
288,189.12714
289,169.7846
293,74.9208
294,164.02328
297,
302,91.30961
303,58.64686
304,92.80988
307,119.98358
309,50.257072
311,178.7431
312,108.48283
314,184.57396
315,193.2159
319,182.2444
322,140.16791
323,
325,163.1512
327,187.99228
330,49.253593
332,176.35266
333,69.03419
338,138.05566
341,70.13475
345,118.00729
348,158.78659
349,80.482185
350,110.26826
352,
355,41.154778
356,
358,
363,152.71846
369,171.22139
371,59.72158
372,170.69862
375,197.56393
380,162.02544
388,72.18695
391,
392,165.61638
393,195.28357
394,74.86137
396,51.145985
401,50.388103
407,41.077393
409,68.938866
410,113.50932
416,107.50789
418,111.404564
420,170.68091
421,179.24142
422,169.48022
424,202.78775
428,172.63095
429,185.49864
431,156.73381
435,-9.414261
439,99.37916
441,20.336847
447,55.79142
449,167.35605
451,182.02023
452,66.94586
454,166.43024
458,185.31104
463,156.04019
467,56.58989
470,104.77448
471,140.9148
474,191.20985
478,77.454445
483,92.96344
484,144.35483
485,65.60307
486,149.9942
491,105.85632
494,91.89955
495,172.16687
497,169.95033
499,186.21185
515,126.931816
518,179.08894
521,92.242676
525,
529,183.874
532,151.41084
534,51.498905
540,64.41698
544,197.28981
547,165.42928
549,80.857994
563,43.6876
564,178.5859
567,93.55184
572,138.13704
577,155.16403
578,199.91736
585,187.70598
588,175.54279
589,150.193
590,123.64407
592,63.617172
594,109.36555
596,60.410835
598,184.84851
599,159.52177
605,72.41726
606,136.15343
607,177.91525
608,183.97356
609,
610,184.32246
611,92.15676
614,
615,167.25758
616,183.05768
617,144.24019
618,173.93188
624,99.90282
629,166.15356
631,81.38532
633,74.63547
637,66.07078
638,126.869514
643,
644,168.03929
645,51.544838
646,164.91875
648,155.35696
650,67.75402
651,85.37325
652,208.44965
656,153.12251
657,80.75531
659,66.31246
660,156.46303
662,128.34625
665,194.0936
675,
681,157.72212
682,170.54073
685,58.93876
686,182.42624
689,59.483833
696,147.36024
703,172.3421
704,106.11988
705,153.83308
714,176.36818
717,64.20714
718,66.24885
720,73.34669
721,196.37607
723,183.38481
726,79.84496
728,159.33353
730,88.965
731,67.94297
734,200.76405
737,45.171402
738,69.60206
745,179.67506
746,60.06752
749,174.36917
752,54.52121
753,68.159294
758,174.90578
765,74.241806
766,180.62547
768,54.24601
769,178.44113
774,165.24245
775,113.47323
781,
784,188.31801
794,89.485085
795,202.62975
796,55.803417
802,104.57461
803,95.19479
805,51.820824
806,197.06262
807,114.357414
809,46.43671
810,182.89369
812,77.3799
814,96.07863
818,181.33159
819,187.64772
825,-28.173838
836,82.40495
839,149.99794
847,195.62685
848,76.96714
851,157.47006
852,153.34496
