id,count
0,79.62271
1,200.9995
2,59.386673
4,85.91256
5,99.34837
10,113.77687
11,130.51651
12,187.81801
15,59.57909
17,22.446583
18,195.98456
23,185.30533
25,149.61124
26,62.779697
31,179.39786
39,164.17929
40,42.750698
41,124.06665
42,
43,156.13911
51,188.53448
52,55.292942
54,70.07128
60,142.74736
61,164.75893
62,129.06401
63,36.699383
65,120.212135
66,107.70907
68,163.44205
71,37.0399
80,71.52931
82,
94,159.99701
98,183.75278
101,71.39011
102,152.56593
107,94.20931
112,196.57251
113,65.79239
115,
116,140.78853
120,75.799324
121,68.29067
122,199.2481
132,160.18686
143,36.70813
147,
150,57.543484
151,50.531017
152,184.82922
153,65.73626
155,68.95598
156,100.680115
159,170.69206
161,73.35774
163,63.55808
177,153.94118
186,69.73818
188,54.228138
190,67.79673
191,84.23123
192,162.26785
195,192.95848
200,168.14134
209,188.0605
210,57.331173
211,203.42311
214,162.315
215,70.45732
218,132.39787
219,34.305912
222,85.61018
225,51.062016
228,199.92677
236,182.47162
241,64.336365
242,161.96565
243,193.89395
245,56.21827
247,195.03096
251,167.55217
252,70.47602
253,51.56327
254,68.84752
258,186.26662
260,
261,158.49004
265,47.964825
266,184.10458
267,180.11456
269,149.6905
270,
275,129.90291
278,60.924316
279,40.323643
286,88.873085
287,48.732296
288,184.53438
289,167.57257
293,67.61541
294,164.22719
297,
302,97.06297
303,62.51951
304,105.162674
307,119.34938
309,52.007008
311,177.26126
312,123.472824
314,181.92084
315,188.8243
319,177.43506
322,135.40889
323,
325,166.41986
327,186.70152
330,48.29323
332,174.37334
333,63.332203
338,136.43852
341,73.6893
345,129.18198
348,153.00739
349,74.21194
350,105.64776
352,
355,40.922207
356,
358,
363,152.12186
369,168.5923
371,60.21315
372,172.35788
375,194.82083
380,164.98798
388,63.77976
391,
392,167.60396
393,191.54295
394,78.230804
396,47.69957
401,52.47336
407,31.555899
409,61.89826
410,114.16599
416,109.90728
418,105.77737
420,166.3241
421,184.09753
422,167.45114
424,197.67169
428,175.91304
429,189.54907
431,159.64034
435,3.4555316
439,94.89215
441,33.938305
447,56.986958
449,173.24252
451,180.69716
452,65.515335
454,167.38379
458,189.82033
463,154.61191
467,61.333775
470,116.44098
471,137.91774
474,187.79414
478,75.24384
483,94.15797
484,146.527
485,58.5397
486,149.01013
491,112.33747
494,93.952614
495,176.90097
497,170.30923
499,187.78343
515,125.175186
518,173.3467
521,85.85594
525,
529,178.39507
532,148.67683
534,46.656994
540,56.12819
544,196.07129
547,163.17967
549,71.08832
563,46.22348
564,177.33037
567,98.81894
572,141.73332
577,159.37854
578,195.25818
585,188.35391
588,177.88815
589,154.63597
590,117.98311
592,68.643166
594,117.950554
596,61.870518
598,188.19827
599,156.21078
605,71.10834
606,137.10832
607,178.94482
608,179.18759
609,
610,179.13434
611,88.53063
614,
615,161.7552
616,181.54955
617,140.92834
618,173.58957
624,102.06255
629,162.73105
631,73.50766
633,78.504364
637,62.239468
638,130.37788
643,
644,165.89404
645,50.397755
646,165.03447
648,150.15668
650,62.327717
651,88.56237
652,202.71161
656,153.11472
657,78.604256
659,68.68907
660,156.8959
662,126.53157
665,189.10321
675,
681,155.25542
682,165.41197
685,52.695
686,176.5161
689,57.984543
696,141.9461
703,173.3365
704,110.96803
705,151.87135
