id,count
0,93.85445
1,236.90857
2,65.926315
4,70.686226
5,76.12639
10,109.84982
11,154.15872
12,252.32834
15,40.741768
17,55.118767
18,251.24669
23,220.7591
25,155.95029
26,73.15494
31,193.17767
39,211.18982
40,35.24688
41,76.94871
42,
43,165.26384
51,252.31123
52,96.08385
54,74.808945
60,133.13684
61,165.20227
62,128.97916
63,25.944714
65,111.934265
66,108.43971
68,203.66779
71,49.05043
80,74.11038
82,
94,159.71516
98,219.40465
101,77.70493
102,156.48425
107,72.12485
112,292.0135
113,94.66075
115,
116,140.58612
120,100.81313
121,108.621315
122,262.8436
132,199.90341
143,51.806175
147,
150,46.59797
151,54.26397
152,248.92467
153,70.81597
155,98.15353
156,74.547356
159,209.05214
161,100.24569
163,52.899597
177,171.89177
186,75.71595
188,16.792383
190,86.68648
191,105.50911
192,186.09747
195,237.69029
200,218.60982
209,243.64168
210,74.8782
211,261.2273
214,170.27754
215,73.43135
218,134.16791
219,31.420944
222,101.02227
225,29.286692
228,257.4657
236,222.6197
241,74.78739
242,196.4299
243,241.24844
245,28.663622
247,220.5006
251,195.19724
252,92.26355
253,71.40757
254,102.77565
258,218.7753
260,
261,187.22452
265,53.620308
266,223.74718
267,206.40639
269,168.0526
270,
275,129.13289
278,58.735382
279,53.454956
286,87.42098
287,22.414001
288,192.49008
289,202.91766
293,32.536537
294,191.45053
297,
302,111.41562
303,43.093155
304,77.465645
307,116.37063
309,22.406258
311,230.76746
312,78.41326
314,220.30693
315,239.45888
319,214.2037
322,128.37206
323,
325,172.4146
327,234.38972
330,51.444313
332,215.72615
333,48.89447
338,127.56002
341,101.24224
345,76.05028
348,188.953
349,72.5113
350,108.70071
352,
355,22.173847
356,
358,
363,172.14116
369,202.15797
371,44.576897
372,188.7991
375,241.91498
380,162.01591
388,46.358246
391,
392,212.73894
393,260.08963
394,102.21995
396,26.358511
401,58.21998
407,45.086647
409,67.25874
410,115.00798
416,123.663666
418,110.04099
420,186.56207
421,259.75708
422,199.75728
424,239.97389
428,211.01033
429,237.79044
431,178.578
435,46.180817
439,105.605446
441,47.2648
447,72.00655
449,196.36124
451,220.28429
452,59.38324
454,196.23425
458,258.33426
463,154.39749
467,74.29825
470,77.3045
471,145.46907
474,240.18823
478,74.02861
483,109.01203
484,159.39188
485,53.141304
486,144.16287
491,117.43575
494,108.18195
495,187.96931
497,175.3807
499,214.04517
515,123.01799
518,205.21051
521,101.37584
525,
529,226.51605
532,141.75473
534,69.81937
540,54.66938
544,241.48567
547,183.41118
549,40.70974
563,51.277664
564,201.38632
567,112.519516
572,141.4867
577,182.7998
578,246.81277
585,212.77548
588,198.28981
589,153.10252
590,114.541985
592,75.820465
594,77.44343
596,74.82606
598,224.43268
599,161.6586
605,76.54761
606,139.58382
607,203.55223
608,219.31966
609,
610,221.15674
611,105.8612
614,
615,196.72412
616,229.93954
617,152.2772
618,194.93567
624,112.13183
629,171.5508
631,70.74757
633,92.88647
637,64.32641
638,123.31221
643,
644,187.65817
645,49.819954
646,188.82257
648,170.73044
650,75.1389
651,108.4295
652,236.91052
656,179.13019
657,65.041664
659,98.369896
660,178.68156
662,116.10288
665,263.1882
675,
681,179.75786
682,172.55359
685,63.416138
686,212.4461
689,56.913635
696,134.58885
703,180.2175
704,117.14085
705,180.02893
714,204.77194
717,92.66866
718,75.00971
720,92.90619
721,271.60367
723,192.33533
726,107.41046
728,161.90616
730,106.78703
731,60.038445
734,239.06706
737,49.74435
738,28.771532
745,211.99475
746,73.39667
749,218.14198
752,72.9111
753,104.296936
758,193.33356
765,76.751465
766,233.70819
768,57.164024
769,203.40845
774,183.68413
775,107.67092
781,
784,249.3274
794,73.60614
795,229.01367
796,69.87915
802,77.169304
803,102.22039
805,68.553604
806,223.01189
807,117.385635
809,27.087034
810,205.91635
812,105.39587
814,109.91863
818,230.09143
819,220.28185
825,36.967033
836,114.9047
839,148.14008
847,231.85469
848,105.61642
851,175.28644
852,145.42383
853,49.50383
857,173.08727
858,72.218575
859,187.55612
861,41.612167
867,140.58322
870,200.8731
871,204.57043
872,280.0294
874,287.46097
881,226.92433
886,138.80153
890,
895,172.12439
899,70.6457
900,237.84576
901,217.40587
902,232.38943
903,72.450455
913,225.83348
918,241.72519
923,180.5782
924,51.0327
926,35.30391
927,30.732084
930,172.11607
934,33.77118
937,206.52777
939,147.5734
941,91.585495
942,265.42093
946,200.61975
950,117.32264
953,101.5352
959,61.620117
961,30.237719
962,89.33916
964,72.41399
969,185.66544
971,132.4022
976,68.8942
978,213.87247
980,223.65605
981,177.62897
990,226.46176
993,26.446552
996,45.441315
998,238.8454
999,193.40378
1006,135.43535
1008,75.355095
1013,56.980453
1015,112.79132
1016,141.50092
1022,209.6891
1026,208.03307
1028,250.4752
1031,51.85376
1034,
1037,243.04984
1040,
1042,44.564598
1046,74.405624
1048,113.58146
1049,143.58224
1050,
1051,207.81134
1052,207.68028
1055,101.929886
1060,153.07635
1064,72.79744
1066,99.01497
1071,132.25964
1073,67.85538
1089,215.98723
1091,123.118126
1092,92.45271
1093,211.55893
1096,210.573
1097,204.58163
1098,18.789867
1099,72.353935
1102,232.39497
1107,94.73421
1109,76.00259
1111,54.272247
1112,120.09795
1114,288.06717
1116,236.54381
1117,154.47987
1118,91.07291
1122,
1124,191.46759
1127,113.23909
1133,228.90685
1134,72.20306
1135,173.84848
1139,217.01234
1143,
1150,106.409584
1151,114.75547
1153,229.7168
1155,31.445004
1162,27.51303
1163,203.67064
1166,43.833282
1171,54.76085
1172,51.62256
1173,231.802
1174,85.93767
1177,106.59266
1178,75.33492
1184,107.782845
1185,116.700035
1186,106.90424
1187,221.77332
1188,243.64514
1191,172.81596
1207,115.45227
1213,69.44847
1215,149.03693
1223,227.45692
1227,120.47434
1236,
1237,
1238,75.08145
1241,63.131737
1248,45.537956
1250,81.00713
1251,203.57571
1253,108.895325
1255,117.2549
1257,225.6245
1261,112.71307
1262,243.11249
1265,164.69008
1273,224.77058
1277,196.78685
1278,126.21263
1280,105.4027
1284,154.93784
1285,250.1819
1288,76.10007
1295,116.49054
1297,269.02924
1299,227.62491
1304,206.99408
1308,33.694725
1310,116.87529
1311,131.822
1314,84.69507
1315,120.27166
1318,40.012436
1320,251.83969
1321,224.93256
1322,193.08911
1330,155.89862
1333,203.47862
1334,202.91623
1341,184.52553
1344,176.59181
1351,217.44135
1354,60.61464
1356,
1363,127.48217
1365,185.85712
1369,147.1599
1373,111.51718
1375,123.23622
1377,70.994484
1379,193.97694
1380,204.99416
1381,111.45597
1384,171.42642
1390,213.64346
1393,222.81703
1395,
1399,219.15442
1400,107.71418
1401,102.933
1404,199.1604
1408,74.64112
1409,50.59172
1413,198.48715
1416,234.25378
1418,118.95513
1423,88.24355
1424,40.173813
1425,56.860413
1433,261.2352
1434,149.32397
1436,226.66255
1442,207.01881
1444,57.97232
1445,173.35849
1452,223.36899
1455,196.03906
1462,
1467,52.916275
1472,60.43345
1475,105.571655
1493,141.51485
1501,211.77754
1503,240.68091
1504,246.39743
1505,32.679916
1511,244.40808
1512,
1513,143.49126
1514,76.60762
1528,252.32114
1533,268.3874
1534,23.97741
1536,185.53677
1537,94.330894
1539,73.67905
1550,190.33917
1552,199.00467
1554,213.55415
1555,242.36742
1556,58.986893
1559,69.01152
1563,249.52332
1566,202.52722
1567,77.03615
1568,73.16858
1571,222.27536
1572,23.007776
1574,
1577,75.520676
1583,68.15321
1585,54.742332
1586,213.62784
1587,206.09393
1596,168.02588
1602,76.77799
1604,93.65684
1605,57.121162
1610,245.35239
1611,118.26866
1616,78.81732
1617,124.77099
1618,54.398544
1622,30.120579
1623,32.239845
1628,244.96008
1631,53.963043
1632,210.26248
1633,215.416
1634,237.12975
1636,211.48312
1637,132.48807
1643,100.34108
1644,124.82564
1646,91.763374
1648,194.9833
1651,72.3522
1656,29.561743
1658,133.34685
1659,24.374725
1665,106.25463
1666,128.10748
1670,76.61415
1674,182.83287
1679,222.78223
1680,214.54884
1683,250.59117
1686,33.267
1691,126.10479
1693,37.52788
1696,78.53923
1697,115.73589
1703,92.75991
1706,68.18645
1709,194.90901
1710,70.56744
1712,
1713,151.24422
1718,244.18268
1719,197.09146
1722,229.87404
1723,156.52788
1724,224.03508
1728,37.11941
1730,71.36088
1732,30.399147
1737,27.765173
1745,45.398712
1747,75.54
1748,74.01279
1755,119.02885
1759,74.82909
1761,221.05234
1764,200.21356
1765,161.92905
1766,45.58761
1768,60.578873
1770,57.46318
1771,175.10461
1774,111.059875
1785,146.09819
1788,233.95068
1792,74.337906
1794,216.30576
1797,127.09123
1798,28.791965
1799,254.5084
1802,126.29863
1806,73.05265
1808,91.43251
1810,218.95285
1818,54.780205
1819,248.2388
1820,240.6732
1822,189.85416
1826,222.65588
1827,225.11322
1835,37.177704
1841,113.04899
1842,128.23561
1843,74.21793
1846,30.123455
1849,80.48877
1850,261.64456
1851,108.55718
1857,
1858,175.83206
1860,112.31594
1861,228.47876
1864,104.92451
1869,228.7865
1871,
1872,49.546288
1875,24.096296
1878,282.16183
1879,230.16321
1885,45.838917
1888,103.26313
1889,46.633568
1890,116.44257
1896,169.6344
1897,237.20206
1898,
1900,70.875626
1905,77.055176
1908,105.68007
1909,120.45314
1913,
1918,107.74664
1922,292.86063
1923,141.80989
1925,197.79366
1926,166.46382
1927,218.98094
1930,203.39513
1935,95.383865
1939,105.57667
1942,113.57302
1943,
1948,272.22345
1949,198.55139
1951,121.10079
1953,115.15253
1959,
1963,30.964329
1967,181.36032
1973,197.38483
1975,73.31241
1976,51.338448
1990,115.13648
1993,113.47051
