id,count
0,76.856384
1,161.64938
2,161.1329
4,91.49189
5,163.14577
10,114.385864
11,156.21632
12,160.7817
15,62.100163
17,147.82463
18,161.44969
23,156.0354
25,142.75343
26,56.22495
31,160.46751
39,156.17616
40,51.07761
41,163.61476
42,
43,135.66093
51,160.85136
52,62.771935
54,73.000656
60,138.6635
61,146.01703
62,129.06525
63,61.484383
65,115.01672
66,100.988525
68,153.67967
71,42.32922
80,70.90727
82,
94,142.79253
98,160.56186
101,80.52064
102,151.33119
107,162.74168
112,160.71167
113,64.06763
115,
116,126.58179
120,63.914135
121,73.88475
122,161.69118
132,159.65132
143,157.93501
147,
150,65.89711
151,56.21718
152,160.64886
153,68.70325
155,64.12509
156,163.26741
159,150.10626
161,65.06414
163,56.116283
177,143.4669
186,90.783676
188,67.321365
190,83.08465
191,93.682785
192,158.34935
195,161.65926
200,160.63408
209,161.38083
210,55.663155
211,161.44855
214,161.15086
215,73.41566
218,133.62433
219,35.5594
222,78.85057
225,64.018005
228,160.67456
236,157.93416
241,61.741108
242,158.60204
243,159.31389
245,65.36519
247,161.21289
251,157.87584
252,68.683235
253,53.33261
254,72.79671
258,160.70105
260,
261,148.1303
265,52.35648
266,161.36275
267,161.0002
269,143.1672
270,
275,116.924965
278,66.362595
279,41.773853
286,91.56567
287,42.61239
288,160.09286
289,160.88483
293,67.90908
294,159.3819
297,
302,97.02252
303,68.39024
304,163.329
307,112.47188
309,49.23428
311,157.81483
312,163.54532
314,159.66142
315,159.34506
319,160.6605
322,126.622086
323,
325,157.02144
327,161.51009
330,58.713264
332,152.75563
333,59.176495
338,130.9353
341,80.757034
345,163.56387
348,161.20409
349,70.08403
350,90.918106
352,
355,59.886463
356,
358,
363,146.44011
369,158.20476
371,72.39574
372,156.92421
375,160.82256
380,151.24367
388,57.988293
391,
392,160.43166
393,161.30595
394,65.50517
396,57.91109
401,65.52386
407,76.9528
409,49.537594
410,103.625656
416,136.1154
418,103.38298
420,149.24074
421,158.78908
422,158.2848
424,160.30779
428,160.68216
429,160.55453
431,160.53886
435,136.04398
439,80.6994
441,152.33592
447,56.60583
449,154.85313
451,160.47874
452,68.68964
454,160.64876
458,160.83035
463,143.78374
467,65.275085
470,163.3832
471,133.19527
474,160.96999
478,80.44235
483,102.208725
484,145.25798
485,60.041092
486,137.1685
491,101.883804
494,104.13283
495,160.99931
497,160.40767
499,160.33455
515,133.38203
518,161.25015
521,78.583466
525,
529,160.36008
532,142.91312
534,74.77019
540,49.513294
544,158.83986
547,143.01067
549,68.10062
563,53.199574
564,158.24815
567,90.322334
572,136.59425
577,151.08148
578,160.24663
585,160.89406
588,158.99591
589,147.58305
590,120.04683
592,67.0318
594,163.46278
596,72.51569
598,161.00426
599,136.79193
605,93.02902
606,134.63469
607,161.47142
608,160.2968
609,
610,160.971
611,111.935
614,
615,160.76857
616,161.53914
617,145.74178
618,159.5938
624,103.2591
629,153.21187
631,80.862885
633,78.71094
637,86.022606
638,119.91136
643,
644,160.71878
645,58.961357
646,159.32004
648,156.08096
650,76.60271
651,87.67149
652,162.37611
656,159.95302
657,81.23009
659,80.007744
660,158.53981
662,113.520645
665,161.51456
675,
681,158.7803
682,160.36176
685,42.79888
686,156.52689
689,70.475784
696,133.79454
703,160.77603
704,109.21436
705,160.24355
714,159.4373
717,65.357414
718,69.84017
720,71.870415
721,160.81914
723,159.06633
726,82.27977
728,147.92477
730,87.83623
731,69.07141
734,159.04636
737,63.512638
738,64.86768
745,159.66014
746,57.598846
749,160.28088
752,60.373756
753,74.590836
758,158.07805
765,84.905365
766,160.08017
768,57.59341
769,150.48131
774,158.63277
775,115.06399
781,
784,161.32956
794,82.77423
795,161.62456
796,56.640392
802,163.50626
803,89.05383
805,58.944435
806,161.25215
807,107.8851
809,60.446182
810,160.38481
812,84.279274
814,98.50128
818,160.70992
819,159.09111
825,119.480484
836,105.52197
839,149.85693
847,160.9531
848,99.2912
851,151.70308
852,132.09477
853,155.7762
857,146.23186
858,83.34671
859,161.21724
861,127.89563
867,130.29982
870,161.07777
871,161.19583
872,159.8438
874,159.50374
881,157.99583
886,130.03203
890,
895,138.80464
899,59.997143
900,161.8777
901,160.87537
902,155.50974
903,75.03117
913,160.07323
918,161.63094
923,160.62096
924,73.28655
926,57.670864
927,69.221794
930,159.69966
934,54.155025
937,161.005
939,158.03868
941,85.29947
942,161.38153
946,160.99098
950,113.40054
953,85.41589
959,158.28299
961,53.957684
962,101.711105
964,162.76096
969,160.36284
971,141.3753
976,62.00303
978,159.33046
980,161.78453
981,152.42336
990,161.09511
993,63.78242
996,70.80229
998,161.86488
999,156.15514
1006,122.00782
1008,78.43457
1013,75.87906
1015,95.10793
1016,142.65562
1022,161.85492
1026,160.96593
1028,161.33307
1031,156.21172
1034,
1037,159.79857
1040,
1042,74.55859
1046,91.284744
1048,114.868484
1049,133.19948
1050,
1051,158.80501
1052,160.47151
1055,90.00564
1060,143.12334
1064,75.92311
1066,69.04702
1071,135.78822
1073,81.708664
1089,157.34816
1091,129.26106
1092,60.939198
1093,160.36299
1096,161.18599
1097,160.97966
1098,64.21413
1099,74.38585
1102,160.23189
1107,80.88487
1109,78.16644
1111,158.74709
1112,113.77359
1114,161.02863
1116,161.6199
1117,143.72287
1118,81.40458
1122,
1124,143.95671
1127,89.68003
1133,160.35884
1134,74.96969
