id,count
0,70.324554
1,156.70169
2,42.98845
4,76.63454
5,56.7977
10,94.88262
11,125.52055
12,149.84415
15,52.114407
17,18.448423
18,165.90085
23,151.98264
25,119.60849
26,55.52983
31,158.22498
39,132.06317
40,36.829643
41,94.685036
42,
43,132.46973
51,158.29622
52,51.24175
54,68.71957
60,134.55736
61,135.43307
62,124.80075
63,34.391506
65,97.16268
66,105.112755
68,135.33691
71,45.270294
80,56.540215
82,
94,139.30266
98,150.61221
101,56.259007
102,145.9075
107,66.914246
112,154.50168
113,54.60012
115,
116,116.78085
120,75.45892
121,55.722134
122,168.17487
132,141.63852
143,31.674055
147,
150,33.463345
151,45.328476
152,162.8774
153,74.069435
155,58.126175
156,71.313896
159,148.0346
161,76.80193
163,62.783485
177,134.59506
186,61.74799
188,57.750347
190,76.8853
191,69.25181
192,133.13545
195,161.35573
200,145.4003
209,164.98744
210,46.123047
211,154.93048
214,142.55951
215,64.01161
218,108.9657
219,27.804783
222,78.14473
225,46.062138
228,164.70023
236,145.85129
241,67.336586
242,145.23837
243,153.36952
245,71.28729
247,163.26965
251,146.34903
252,70.36614
253,42.762714
254,54.936687
258,147.47623
260,
261,132.79282
265,54.134346
266,166.75711
267,146.87547
269,137.81767
270,
275,109.8161
278,67.86362
279,28.035202
286,94.105804
287,53.414906
288,153.43172
289,144.47006
293,65.00361
294,123.37807
297,
302,81.99975
303,47.584496
304,61.154247
307,115.982086
309,47.691044
311,149.70345
312,90.021095
314,156.94595
315,152.53682
319,150.5487
322,115.65687
323,
325,130.25092
327,164.7933
330,48.10268
332,149.46007
333,64.68938
338,122.67102
341,58.530025
345,94.41327
348,136.5841
349,73.83312
350,101.32874
352,
355,32.01918
356,
358,
363,143.52362
369,143.24011
371,37.26814
372,138.68317
375,164.76472
380,128.57735
388,56.06364
391,
392,145.82034
393,165.6218
394,65.729706
396,56.842297
401,46.804813
407,43.905155
409,61.310547
410,105.24384
416,91.139496
418,97.4082
420,138.36938
421,148.82109
422,147.79921
424,157.90913
428,146.9712
429,149.66748
431,135.4529
435,10.281307
439,93.929245
441,23.305923
447,55.19249
449,139.10048
451,146.50435
452,68.26575
454,126.96425
458,149.46185
463,135.84715
467,50.39314
470,88.93559
471,131.0661
474,162.96501
478,73.10118
483,81.5261
484,114.174385
485,67.260704
486,124.87732
491,95.1573
494,69.609634
495,143.07306
497,143.70728
499,149.35898
515,109.58968
518,152.18523
521,82.49484
525,
529,155.05574
532,141.80695
534,55.633125
540,51.42895
544,157.70721
547,140.69629
549,61.32369
563,42.869854
564,147.90395
567,82.67641
572,113.74258
577,127.06949
578,156.50789
585,154.72227
588,140.71393
589,122.8186
590,108.23262
592,56.966778
594,89.18963
596,57.578075
598,149.22517
599,131.37267
605,70.22394
606,132.56126
607,151.57388
608,151.81245
609,
610,159.17831
611,88.12724
614,
615,147.53233
616,160.26408
617,126.189926
618,137.29091
624,84.1848
629,143.77618
631,74.835655
633,65.07345
637,62.71873
638,107.20375
643,
644,144.46936
645,54.862003
646,132.87941
648,135.27692
650,70.72841
651,76.27538
652,171.6571
656,134.62038
657,74.0724
659,47.17951
660,122.886246
662,114.36305
665,163.66092
675,
681,138.04572
682,148.75519
685,56.86843
686,139.10406
689,56.987514
696,123.053055
703,143.00664
704,92.92659
705,137.31383
714,148.32237
717,57.244236
718,55.810047
720,66.56219
721,159.21193
723,148.26129
726,70.27753
728,128.4773
730,77.01907
731,70.271866
734,157.1449
737,42.06892
738,58.951374
745,144.79529
746,54.520275
749,149.52551
752,46.538567
753,64.33238
758,147.6268
765,55.70754
766,148.16032
768,48.654682
769,147.22308
774,138.13007
775,94.20772
781,
784,163.87389
794,87.369125
795,159.924
796,61.00404
802,88.69962
803,91.62336
805,40.672028
806,165.09497
807,101.92051
809,42.951088
810,145.89523
812,68.602394
814,83.51686
818,157.19624
819,148.89325
825,10.912178
836,65.11772
839,122.56779
847,161.37033
