id,count
0,106.19989
1,240.51038
2,52.010956
4,111.30336
5,89.40865
10,138.7836
11,156.19884
12,243.1678
15,79.33142
17,16.981697
18,229.82904
23,218.62904
25,185.14955
26,94.81262
31,201.58626
39,214.53166
40,66.73769
41,131.70769
42,232.04604
43,185.97105
51,233.53813
52,75.24207
54,93.837395
60,171.83858
61,200.42009
62,161.78236
63,64.55051
65,143.84549
66,130.79561
68,210.19221
71,59.914726
80,101.620415
82,98.250114
94,196.43204
98,212.14285
101,98.65049
102,184.94673
107,98.249756
112,261.13275
113,81.55104
115,-0.28410158
116,173.23589
120,92.014786
121,82.45115
122,240.85481
132,188.27388
143,38.896202
147,82.55893
150,82.227066
151,79.82501
152,229.86293
153,99.44776
155,83.79364
156,101.53168
159,212.7388
161,95.209946
163,93.64865
177,187.59572
186,101.76306
188,78.549484
190,94.476555
191,102.582886
192,195.54567
195,232.78418
200,198.16055
209,226.59511
210,74.57467
211,253.47954
214,181.35664
215,101.71138
218,164.38763
219,59.037876
222,107.50079
225,75.20046
228,237.94992
236,221.48735
241,91.635086
242,199.3562
243,231.23802
245,83.89819
247,220.12161
251,206.59843
252,93.63635
253,82.63443
254,88.160904
258,215.04091
260,75.653336
261,204.23067
265,79.59098
266,215.47403
267,214.07393
269,182.44197
270,89.8281
275,160.73735
278,88.004135
279,67.43412
286,120.17288
287,66.97635
288,200.46162
289,191.30208
293,94.60759
294,200.66374
297,-17.858217
302,122.09006
303,77.01839
304,95.06885
307,148.92174
309,71.56389
311,226.04558
312,115.97671
314,225.06326
315,228.48328
319,201.21379
322,163.38016
323,83.88367
325,202.60359
327,216.31094
330,76.868195
332,214.03156
333,95.08953
338,165.61342
341,97.067696
345,129.98674
348,175.06749
349,108.96407
350,130.95276
352,60.67554
355,66.596855
356,203.61562
358,76.864685
363,191.35631
369,210.47816
371,86.150505
372,211.63106
375,230.78978
380,198.04808
388,89.33458
391,212.99535
392,204.00047
393,235.04251
394,94.364426
396,73.04504
401,72.822754
407,66.00457
409,94.24806
410,138.6798
416,125.21302
418,136.18391
420,203.14716
421,244.15167
422,207.68013
424,229.72789
428,215.51436
429,238.881
431,184.38783
435,1.4372683
439,119.46382
441,36.713486
447,91.440834
449,214.78423
451,224.43816
452,89.064644
454,198.46109
458,247.27098
463,189.10652
467,87.15492
470,131.28954
471,169.9893
474,226.09773
478,107.28201
483,116.059494
484,182.04471
485,84.65202
486,181.82784
491,136.85838
494,118.41612
495,200.62129
497,190.58025
499,228.23792
515,151.67607
518,197.68303
521,105.79898
525,217.77171
529,218.08675
532,179.25044
534,84.61615
540,82.41972
544,229.76097
547,195.47997
549,97.484146
563,73.70044
564,220.4359
567,119.87343
572,173.84804
577,200.85106
578,233.35495
585,224.90752
588,217.83305
589,187.36133
590,144.40105
592,93.106384
594,131.97273
596,90.20656
598,229.95432
599,191.31557
605,102.65407
606,171.62099
607,206.9308
608,205.16083
609,86.13202
610,211.74242
611,117.423256
614,192.22667
615,188.23453
616,216.69292
617,176.3803
618,203.59753
624,125.216805
629,200.9359
631,109.21376
633,98.401566
637,94.59419
638,153.35464
643,67.64749
644,187.07126
645,77.72438
646,192.5941
648,178.79593
650,88.64466
651,113.075485
652,230.29716
656,174.80022
657,105.10128
659,95.907364
660,190.29057
662,151.75447
665,235.41602
675,237.27925
681,176.63649
682,193.1993
685,67.09529
686,215.41786
689,85.621735
696,167.96417
703,192.44734
704,137.72487
705,174.7555
714,198.31897
717,81.85956
718,94.01019
720,90.87156
721,246.87904
723,197.63213
726,105.22125
728,195.77641
730,119.365425
731,90.5695
734,231.25603
737,69.78349
738,86.87863
745,221.71043
746,84.55318
749,203.53421
752,81.440674
753,92.09933
758,195.66197
765,106.0734
766,231.47874
768,77.845085
769,209.8201
774,197.60173
775,129.10898
781,72.43254
784,226.90236
794,112.392685
795,223.23647
796,81.45065
802,115.933304
803,111.38866
805,77.40724
806,224.50002
807,141.5749
809,70.034454
810,211.88704
812,101.95792
814,120.90669
818,212.6238
819,231.31995
825,-20.044682
836,101.07358
839,179.72429
847,220.55699
848,102.62764
851,200.31386
852,180.82124
853,35.303688
857,193.31773
858,108.487785
859,200.97554
861,-9.653862
867,169.49788
870,199.04076
871,211.74406
872,251.96144
874,251.36145
881,223.83195
886,174.13303
890,63.302727
895,190.58931
899,90.85942
900,218.59343
901,215.53151
902,219.04213
903,94.13022
913,221.32698
918,219.87007
923,177.47893
924,83.04074
926,76.90492
927,88.88727
930,189.18599
934,62.35216
937,192.48888
939,157.89857
941,103.894356
942,243.96501
946,212.82616
950,143.77992
953,95.71408
959,32.387123
961,61.57165
962,108.67476
964,90.8766
969,190.70387
971,167.14777
976,78.70971
978,205.48192
980,216.95082
981,194.55092
990,229.88745
993,78.47865
996,91.41518
998,239.5121
999,202.45287
1006,172.29526
1008,95.24887
1013,91.476006
1015,128.85727
1016,177.05331
1022,219.52962
1026,203.91199
1028,234.13991
1031,25.028584
1034,82.6629
1037,226.60031
1040,104.62737
1042,89.36874
1046,113.74519
1048,133.1671
1049,173.97722
1050,94.74303
1051,221.31688
1052,209.19673
1055,110.12677
1060,180.10786
1064,108.39337
1066,81.74005
1071,172.36412
1073,91.235565
1089,222.55663
1091,146.16031
1092,78.42442
1093,209.65727
1096,220.12321
1097,199.45796
1098,76.9438
1099,87.60791
1102,234.78893
1107,103.80291
1109,95.284294
1111,40.95153
1112,155.70006
1114,251.75171
1116,226.85274
1117,187.1606
1118,89.07302
1122,189.52275
1124,197.98988
1127,119.17083
1133,231.0837
1134,89.29642
1135,178.07857
1139,222.601
1143,84.453705
1150,106.482445
1151,146.16286
1153,220.22887
1155,80.94947
1162,84.00795
1163,194.73055
1166,-3.3362355
1171,87.38805
1172,76.390854
1173,217.41022
1174,104.32505
1177,126.76469
1178,112.588974
1184,111.3266
1185,152.10686
1186,111.92317
1187,220.19313
1188,229.99469
1191,190.08965
1207,136.22824
1213,102.21753
1215,186.80771
1223,227.15329
1227,154.86555
1236,80.72838
1237,64.847015
1238,118.19795
1241,70.57131
1248,95.36124
1250,88.47946
1251,212.39531
1253,114.23988
1255,144.13167
1257,233.736
1261,134.58011
1262,235.56436
1265,184.15402
1273,216.3426
1277,208.02419
1278,153.88081
1280,105.01422
1284,175.39241
1285,237.6819
1288,110.20778
1295,147.20815
1297,253.19258
1299,218.98308
1304,198.36006
1308,80.54471
1310,135.86963
1311,165.2764
1314,96.50232
1315,147.41386
1318,8.121249
1320,240.76003
1321,222.84117
1322,199.28693
1330,182.79185
1333,198.51675
1334,196.36743
1341,198.95781
1344,169.23909
1351,207.5865
1354,57.804874
1356,85.910446
1363,161.06715
1365,199.40613
1369,175.50084
1373,123.72424
1375,159.42389
1377,79.711975
1379,204.83104
1380,217.57901
1381,118.95732
1384,184.6823
1390,213.01616
1393,211.9005
1395,77.46541
1399,215.49538
1400,112.397934
1401,120.10758
1404,207.24321
1408,97.88884
1409,11.252572
1413,197.59645
1416,217.38446
1418,137.76054
1423,94.963745
1424,72.894394
1425,71.73416
1433,240.37589
1434,179.58833
1436,221.12303
1442,210.84506
1444,81.78285
1445,183.12138
1452,224.06
1455,198.41687
1462,99.31183
1467,15.868121
1472,93.37121
1475,125.908844
1493,169.3141
1501,201.08691
1503,223.37712
1504,234.61798
1505,72.14055
1511,231.09517
1512,73.756424
1513,171.38695
1514,118.713295
1528,236.79466
1533,244.85997
1534,78.71733
1536,194.30476
1537,73.31198
1539,112.63426
1550,200.75296
1552,191.18251
1554,206.9965
1555,227.7173
1556,46.503094
1559,75.29892
1563,223.65807
1566,217.05626
1567,118.89978
1568,96.046234
1571,205.45941
1572,83.31453
1574,66.1255
1577,107.82118
1583,58.156693
1585,101.550224
1586,205.7439
1587,209.86871
1596,192.84987
1602,77.85196
1604,103.54622
1605,82.93916
1610,228.9595
1611,144.44376
1616,102.876465
1617,156.09247
1618,80.258804
1622,61.912086
1623,64.25893
1628,227.44347
1631,81.39064
1632,212.20648
1633,205.72548
1634,233.07494
1636,212.74593
1637,171.03044
1643,102.14726
1644,156.15396
1646,126.18153
1648,196.40768
1651,90.58757
1656,68.16963
1658,163.86813
1659,84.82797
1665,110.14154
1666,160.28682
1670,117.633575
1674,187.30159
1679,234.11867
1680,227.12325
1683,234.5319
1686,74.24694
1691,154.57181
1693,76.651596
1696,98.75377
1697,131.56102
1703,105.14692
1706,77.286415
1709,204.25645
1710,95.43364
1712,211.58247
1713,181.74622
1718,242.96507
1719,204.42928
1722,220.92242
1723,182.90385
1724,224.9164
1728,71.63531
1730,104.13693
1732,76.73024
1737,62.824017
1745,66.959984
1747,96.60777
1748,101.60846
1755,142.87111
1759,104.88254
1761,217.84009
1764,191.79915
1765,197.24016
1766,63.169937
1768,76.65439
1770,96.54207
1771,185.30977
1774,118.827194
1785,181.79393
1788,236.06306
1792,89.767525
1794,202.10056
1797,157.50662
1798,68.06769
1799,236.78023
1802,152.52332
1806,82.824234
1808,94.70281
1810,215.48384
1818,25.90023
1819,237.90154
1820,228.2513
1822,200.52101
1826,227.70076
1827,204.21837
1835,100.51747
1841,143.59822
1842,140.91895
1843,117.87102
1846,70.85514
1849,78.169174
1850,242.87279
1851,130.89561
1857,80.269196
1858,184.97853
1860,126.065735
1861,214.91637
1864,99.387184
1869,228.64565
1871,110.30886
1872,22.332209
1875,74.148224
1878,249.88338
1879,213.75739
1885,58.14647
1888,115.59405
1889,80.93896
1890,142.3914
1896,165.2636
1897,233.55066
1898,180.26955
1900,104.236046
1905,95.62363
1908,105.184296
1909,150.36504
1913,95.80223
1918,132.56206
1922,254.16335
1923,177.03624
1925,209.9609
1926,165.95506
1927,228.12532
1930,205.31395
1935,100.178604
1939,116.89215
1942,132.87262
1943,227.49773
1948,256.90704
1949,209.49498
1951,149.85078
1953,143.80605
1959,197.76266
1963,87.68068
1967,186.9037
1973,206.32852
1975,91.032745
1976,69.60756
1990,145.61029
1993,141.21303
1997,89.95221
1999,178.32661
2001,199.33516
2004,72.5676
2010,149.69582
2013,177.49196
2017,226.99495
2021,126.81084
2023,84.74031
2026,199.97815
2037,75.74414
2039,102.41052
2041,72.83114
2046,69.692566
2050,100.88063
2060,208.34499
2067,150.6781
2069,202.90791
2072,213.97235
2074,201.69873
2079,164.85966
2083,88.94124
2085,104.70882
2087,88.600685
2093,179.6465
2094,86.34503
2097,95.067535
2103,123.198364
2104,75.0
2107,234.16997
2108,66.72059
2110,17.441566
2115,228.84981
2117,87.91441
2125,229.04689
2127,247.70276
2133,68.924225
2134,240.40424
2135,154.47443
2141,225.12274
2143,81.99619
2145,69.18591
2146,114.42393
2147,207.90172
2148,105.49897
2149,67.73247
2165,135.65697
2166,193.24709
2177,111.61218
