id,count
0,104.66676
1,142.04904
2,99.145676
4,56.96119
5,35.08926
10,85.51993
11,29.853283
12,274.42017
15,64.07757
17,154.41292
18,301.04688
23,245.44275
25,140.3276
26,84.360985
31,213.86713
39,60.276104
40,32.185284
41,47.315155
42,
43,172.8247
51,188.31744
52,55.819607
54,71.341934
60,114.01206
61,153.53906
62,146.66096
63,19.691895
65,83.91539
66,97.15393
68,92.27494
71,94.589676
80,75.63129
82,
94,123.365265
98,279.37112
101,63.00813
102,123.91379
107,70.2287
112,235.33565
113,75.34474
115,
116,113.37918
120,151.17587
121,180.25966
122,324.11252
132,197.84222
143,86.832184
147,
150,39.343117
151,95.73523
152,219.45273
153,122.72638
155,93.82674
156,65.53144
159,206.14784
161,120.34842
163,72.36177
177,181.90361
186,28.704462
188,35.025463
190,55.002926
191,110.68782
192,109.33384
195,311.15378
200,137.29507
209,315.61063
210,51.924255
211,89.78052
214,16.666668
215,46.720623
218,134.44463
219,53.20677
222,96.81797
225,25.607008
228,316.91217
236,186.73845
241,58.668266
242,98.38719
243,213.00406
245,43.217686
247,238.59679
251,133.3553
252,95.385574
253,92.604294
254,106.733444
258,236.52525
260,
261,84.13106
265,110.75577
266,178.23022
267,61.28999
269,192.3701
270,
275,130.70374
278,71.04287
279,87.32774
286,100.773346
287,35.175
288,196.65831
289,198.7044
293,37.241726
294,61.45906
297,
302,145.81165
303,55.731056
304,26.05877
307,94.003845
309,19.798239
311,203.76169
312,118.863174
314,191.28355
315,226.11356
319,189.72977
322,110.33665
323,
325,143.84354
327,203.48572
330,51.082962
332,230.57535
333,53.437603
338,111.65263
341,94.55384
345,84.85094
348,147.47873
349,82.013275
350,92.14554
352,
355,17.034088
356,
358,
363,171.16006
369,143.27843
371,52.833843
372,115.13205
375,298.42807
380,184.1043
388,74.34933
391,
392,47.087753
393,265.3861
394,102.18531
396,35.940712
401,37.48234
407,42.794655
409,87.62616
410,122.67743
416,132.70546
418,104.554794
420,148.69958
421,143.18439
422,150.79402
424,284.44125
428,53.02323
429,67.13305
431,0.26528642
435,36.83923
