id,count
0,93.455925
1,231.46132
2,54.626385
4,105.61886
5,91.21475
10,136.46178
11,142.14156
12,207.0534
15,70.319984
17,15.6322565
18,217.05681
23,205.47081
25,170.54785
26,80.75738
31,188.85641
39,186.28125
40,55.53299
41,119.74698
42,
43,174.6728
51,215.37894
52,63.75547
54,85.81332
60,162.94873
61,186.99574
62,147.15016
63,51.052406
65,142.73616
66,124.395935
68,182.59956
71,52.129112
80,92.10343
82,
94,182.52736
98,206.83406
101,86.83971
102,169.38385
107,86.9605
112,221.08788
113,76.847984
115,
116,163.67645
120,86.95471
121,76.020836
122,224.01726
132,168.52116
143,35.43618
147,
150,75.739624
151,71.78778
152,207.40826
153,88.54507
155,78.64744
156,95.86028
159,192.47617
161,82.532646
163,82.47224
177,173.28311
186,88.01473
188,67.25053
190,79.30186
191,97.621254
192,179.42682
195,213.81497
200,176.74724
209,210.06078
210,70.21315
211,233.12366
214,175.12505
215,90.44807
218,153.42719
219,45.250027
222,101.11119
225,62.88636
228,221.5445
236,208.97139
241,75.91085
242,182.86711
243,220.87122
245,68.51523
247,212.4235
251,189.46587
252,82.92721
253,71.52085
254,78.50966
258,212.66661
260,
261,179.09718
265,66.82103
266,199.27095
267,200.7874
269,165.9983
270,
275,148.35823
278,79.66165
279,59.024582
286,104.03127
287,61.887894
288,199.6067
289,178.21877
293,83.751274
294,188.41183
297,
302,112.00814
303,75.05901
304,97.343636
307,135.22952
309,64.565994
311,201.42513
312,113.791145
314,204.95226
315,215.08902
319,190.57396
322,157.06169
323,
325,190.7302
327,198.6106
330,64.451035
332,195.63875
333,77.845314
338,156.74431
341,84.48112
345,125.5939
348,164.19212
349,95.543915
350,121.1237
352,
355,54.86673
356,
358,
363,171.63878
369,193.16678
371,77.42669
372,197.20944
375,213.77519
380,190.85864
388,84.8217
391,
392,184.39604
393,214.88058
394,89.952545
396,60.890392
401,63.311142
407,51.721794
409,81.981384
410,132.47914
416,120.57184
418,123.59311
420,191.31743
421,205.8477
422,191.98256
424,221.82507
428,196.49309
429,212.9254
431,169.8726
435,1.0110936
439,107.188385
441,35.535213
447,77.552536
449,194.12057
451,208.28967
452,81.80427
454,186.69885
458,211.89313
463,175.16367
467,76.8664
470,114.4591
471,152.37697
474,206.05139
478,93.96829
483,110.72166
484,166.25218
485,80.39056
486,170.95416
491,127.999176
494,109.94935
495,190.6389
497,182.84982
499,214.17708
515,144.10062
518,189.0046
521,100.41342
525,
529,201.66574
532,167.91269
534,67.043335
540,78.258255
544,215.17522
547,180.79866
549,94.23663
563,60.661858
564,202.40468
567,114.328476
572,163.41763
577,181.00888
578,221.9623
585,212.06134
588,203.16711
589,177.37291
590,135.85788
592,84.10447
594,118.52514
596,76.21908
598,211.62483
599,179.49065
605,86.99915
606,154.33405
607,196.54547
608,194.1298
609,
610,199.59166
611,105.78755
614,
615,178.49463
616,195.14908
617,161.26657
618,194.06194
624,120.17911
629,185.63094
631,99.788155
633,93.88605
637,82.239555
638,150.63597
643,
644,175.58109
645,66.53725
646,179.16957
648,167.48506
650,74.30014
651,103.64512
652,222.64325
656,158.83325
657,96.8927
659,83.2551
660,177.1878
662,146.08128
665,213.17474
675,
681,159.77275
682,187.5035
685,63.045864
686,204.11804
689,75.73641
696,160.64229
703,185.28731
704,127.921524
705,160.44264
714,185.91727
717,77.70721
718,88.56768
720,78.69441
721,219.73814
723,194.201
726,99.65267
728,186.0183
730,105.458626
731,82.78813
734,221.20537
737,63.940453
738,78.75158
745,208.90306
746,81.7078
749,186.16248
752,74.075294
753,85.52602
758,185.18715
765,98.06883
766,204.51176
768,73.3817
769,195.70303
774,184.95801
775,124.71226
781,
784,205.4199
794,104.30178
795,219.81145
796,72.59876
802,110.410446
803,105.63067
805,72.821434
806,210.48305
807,133.81606
809,59.871655
810,204.74109
812,94.588326
814,114.581184
818,193.76227
819,214.58995
825,-18.189655
836,100.363464
839,171.6992
847,210.01071
848,93.4379
851,183.4803
852,170.90073
853,32.81165
857,186.24911
858,98.57006
859,195.32184
861,-8.9394045
867,153.11476
870,184.87001
871,203.30626
872,219.01038
874,219.97871
881,213.09769
886,170.18913
890,
895,178.6573
899,74.69322
900,205.88623
901,210.1454
902,196.97075
903,83.01111
913,215.50597
918,211.58556
923,168.09712
924,71.091934
926,58.881954
927,80.02619
930,179.9277
934,58.316387
937,173.77344
939,148.28476
941,94.594086
942,224.50177
946,202.40648
950,133.3021
953,85.06409
959,33.386795
961,52.72221
962,91.7253
964,80.64756
969,178.71051
971,165.10526
976,70.35227
978,193.5463
980,203.10774
981,178.81166
990,217.04405
993,67.614044
996,76.14194
998,222.29582
999,194.27426
1006,158.55397
1008,85.90252
1013,83.720375
1015,125.173874
1016,171.69669
1022,215.67513
1026,186.60323
1028,215.30313
1031,18.215124
1034,
1037,202.21472
1040,
1042,75.01196
1046,105.01715
1048,124.16293
1049,156.08429
1050,
1051,202.51172
1052,195.70872
1055,104.67468
1060,171.57248
1064,102.35865
1066,75.309616
1071,169.48125
1073,81.77392
1089,195.24873
1091,136.9431
1092,63.8581
1093,201.80194
1096,209.85028
1097,183.18626
1098,61.7412
1099,86.81709
1102,214.31332
1107,93.44608
1109,86.27893
1111,38.692276
1112,145.12537
1114,228.59167
1116,206.53116
1117,173.2771
1118,85.31557
1122,
1124,180.34499
1127,107.26565
1133,206.16766
1134,70.05297
1135,163.48357
1139,211.82938
1143,
1150,98.01931
1151,134.1779
1153,209.54819
1155,68.53624
1162,69.78039
1163,182.23647
1166,-4.1105595
1171,78.390205
1172,63.44026
1173,206.3183
1174,100.24473
1177,120.38507
1178,94.549774
1184,99.19807
1185,141.4141
1186,101.28226
1187,202.21796
1188,214.40715
1191,176.91345
1207,130.14413
1213,94.565735
1215,174.12935
1223,207.39975
1227,148.42314
1236,
1237,
1238,103.6555
1241,63.580444
1248,81.37929
1250,69.42463
1251,194.52806
1253,110.03022
1255,137.46075
1257,211.72159
1261,118.019424
1262,212.39581
1265,169.66159
1273,211.07748
1277,197.70795
1278,146.0272
1280,102.18097
1284,162.24931
1285,227.17415
1288,96.732124
1295,136.39998
1297,235.68108
1299,208.26823
1304,178.25493
1308,72.45964
1310,132.12415
1311,159.3173
1314,87.01733
1315,137.01585
1318,7.868191
1320,225.95088
1321,204.69356
1322,188.53682
1330,166.76346
1333,192.6768
1334,173.84392
1341,187.17148
1344,155.59975
1351,195.1996
1354,58.037273
1356,
1363,146.71013
1365,190.72739
1369,165.70445
1373,113.78788
1375,145.82765
1377,60.924744
1379,198.9823
1380,208.29489
1381,118.74872
1384,172.628
1390,197.91666
1393,200.57138
1395,
1399,205.41774
1400,100.93114
1401,115.8484
1404,197.46123
1408,77.08491
1409,7.4628353
1413,179.17773
1416,196.36559
1418,123.00853
1423,88.02059
1424,62.405956
1425,69.72392
1433,215.67805
1434,172.77452
1436,213.43217
1442,197.3834
1444,63.18588
1445,172.87218
1452,196.70198
1455,190.60811
1462,
1467,13.717027
1472,83.804726
1475,110.45823
1493,155.74101
1501,190.45631
1503,207.19699
1504,212.94232
1505,58.15394
1511,208.82625
1512,
1513,163.5266
1514,101.56506
1528,205.65506
1533,225.73787
1534,62.69347
1536,183.10074
1537,66.4082
1539,106.70791
1550,187.61624
1552,180.06065
1554,194.2871
1555,212.05833
1556,50.44441
1559,66.80541
1563,196.98367
1566,199.51244
1567,105.18421
1568,74.33478
1571,189.41267
1572,65.74972
1574,
1577,89.41185
1583,61.272526
1585,93.532776
1586,186.9089
1587,198.32425
1596,177.03851
1602,73.04531
1604,93.445435
1605,68.57753
1610,215.75427
1611,140.42561
1616,92.955795
1617,147.68604
1618,71.60509
1622,56.61124
1623,56.690437
1628,213.07938
1631,56.353573
1632,197.42271
1633,190.78197
1634,209.75954
1636,206.42024
1637,158.94337
1643,94.71253
1644,147.3239
1646,113.27457
1648,192.61859
1651,91.765656
1656,62.792236
1658,149.49469
1659,64.976074
1665,100.10358
1666,148.92825
1670,102.81911
1674,174.32175
1679,214.5719
1680,212.35844
1683,226.54314
1686,69.002205
1691,143.17783
1693,60.67597
1696,87.958305
1697,129.85126
1703,94.60957
1706,59.5071
1709,187.9783
1710,83.5696
1712,
1713,163.6322
1718,221.10454
1719,193.85246
1722,202.77911
1723,161.30145
1724,218.46576
1728,63.382553
1730,95.51988
1732,62.55815
1737,48.377647
1745,62.272953
1747,86.02951
1748,86.70292
1755,137.18776
1759,88.720375
1761,204.24635
1764,180.91179
1765,190.03114
1766,58.63812
1768,65.06842
1770,77.92244
1771,177.56691
1774,118.86075
1785,174.63254
1788,221.87761
1792,83.24046
1794,185.31897
1797,150.98984
1798,57.336514
1799,220.76848
1802,136.2315
1806,74.09629
1808,88.87818
1810,201.71712
1818,17.33347
1819,218.82181
1820,216.88257
1822,193.10094
1826,212.1335
1827,169.83197
1835,91.089294
1841,134.03598
1842,126.504074
1843,105.56918
1846,55.797115
1849,68.46463
1850,219.25189
1851,118.11555
1857,
1858,175.64499
1860,123.10779
1861,195.27257
1864,94.38374
1869,209.66876
1871,
1872,7.019078
1875,61.837868
1878,225.18733
1879,202.48093
1885,46.37246
1888,112.44332
1889,58.51802
1890,139.3815
1896,150.98706
1897,207.42839
1898,
1900,100.23383
1905,79.49596
1908,100.43631
1909,144.14275
1913,
1918,123.49945
1922,224.72862
1923,166.5357
1925,207.64825
1926,155.57098
1927,217.6388
1930,189.05775
1935,82.88063
1939,109.68333
1942,127.50923
1943,
1948,232.29259
1949,202.29059
1951,138.60614
1953,134.34142
1959,
1963,72.77113
1967,178.12543
1973,192.26846
1975,92.70133
1976,60.36022
1990,136.69781
1993,126.09413
1997,82.774376
1999,168.05727
2001,188.97783
2004,69.29615
2010,130.88788
2013,169.92365
2017,220.57486
2021,125.15392
2023,77.81589
2026,189.83289
2037,75.18208
2039,86.321976
2041,65.98202
2046,62.692528
2050,95.78911
2060,200.38116
2067,143.5979
2069,180.63632
2072,194.87238
2074,185.12671
2079,152.20135
2083,82.84123
2085,98.49274
2087,68.76947
2093,171.27042
2094,80.381966
2097,86.781525
2103,113.37705
2104,
2107,212.16295
2108,55.195717
2110,17.929516
2115,209.43747
2117,72.108376
2125,215.78065
2127,222.03601
2133,57.894928
2134,223.67053
2135,141.78093
2141,199.33887
2143,75.94779
2145,56.730877
2146,102.327415
2147,196.38197
2148,
2149,
2165,126.30629
2166,176.86015
2177,106.660675
