ID,Calories_Burned
TEST_0000,174.6364244780905
TEST_0001,192.88402970674628
TEST_0002,53.35296822796426
TEST_0003,158.5052032526184
TEST_0004,226.50338269528183
TEST_0005,177.608315665716
TEST_0006,96.02568449133477
TEST_0007,42.092599206382445
TEST_0008,78.194081013713
TEST_0009,59.588819121465995
TEST_0010,124.25917200649472
TEST_0011,55.2068020101073
TEST_0012,13.231046978866082
TEST_0013,182.34969576081355
TEST_0014,226.89612452258376
TEST_0015,13.192032290120181
TEST_0016,96.75036050819482
TEST_0017,131.7354454676146
TEST_0018,154.90804537184522
TEST_0019,6.502882679995983
TEST_0020,49.058429049466355
TEST_0021,93.01956488298411
TEST_0022,25.055739873863295
TEST_0023,86.03218873792413
TEST_0024,20.05530502045207
TEST_0025,133.99702707079592
TEST_0026,106.14783502432869
TEST_0027,188.38456547624972
TEST_0028,119.36768645947447
TEST_0029,98.28601583639804
TEST_0030,25.490724436049618
TEST_0031,243.14958568911675
TEST_0032,54.72827056495891
TEST_0033,48.06549966458483
TEST_0034,136.01555455592927
TEST_0035,114.79065497578266
TEST_0036,36.881575498583665
TEST_0037,129.51588132280733
TEST_0038,10.427254639469455
TEST_0039,127.63557219383053
TEST_0040,191.8331914442255
TEST_0041,171.37675028047772
TEST_0042,142.24000803462314
TEST_0043,61.59744749569606
TEST_0044,68.10113593395269
TEST_0045,51.93682041136691
TEST_0046,79.21720965019435
TEST_0047,198.68377851969169
TEST_0048,137.70045117790852
TEST_0049,127.52612315437763
TEST_0050,11.142766092123507
TEST_0051,110.22574108128
TEST_0052,161.639443090681
TEST_0053,94.52322172312661
TEST_0054,67.83516752577084
TEST_0055,87.25676407108966
TEST_0056,160.2937545904663
TEST_0057,18.812532116161233
TEST_0058,30.663551168054536
TEST_0059,94.42898105159759
TEST_0060,37.21249991623282
TEST_0061,106.03488073718661
TEST_0062,89.47548543084599
TEST_0063,50.40656943249
TEST_0064,32.365861157405654
TEST_0065,134.58804499936704
TEST_0066,233.1474696577955
TEST_0067,125.83482455352171
TEST_0068,102.01970691772462
TEST_0069,47.00990375811564
TEST_0070,126.31279210218369
TEST_0071,26.286687602986362
TEST_0072,9.367438079724737
TEST_0073,148.66756696955275
TEST_0074,34.18323795575829
TEST_0075,90.95870919731414
TEST_0076,64.3850036154945
TEST_0077,65.3078638165144
TEST_0078,42.88204275530779
TEST_0079,181.9527426981223
TEST_0080,175.50892844308055
TEST_0081,137.74422390905553
TEST_0082,92.61383012435432
TEST_0083,103.37668967940299
TEST_0084,55.5904997791483
TEST_0085,180.92042308947893
TEST_0086,124.87794445191437
TEST_0087,17.99020449845014
TEST_0088,143.20510584077138
TEST_0089,41.67327387026237
TEST_0090,40.602130529061775
TEST_0091,36.19807699738929
TEST_0092,23.759240686918886
TEST_0093,195.7360987754226
TEST_0094,4.610396075117855
TEST_0095,10.225480065683692
TEST_0096,236.87111103291224
TEST_0097,140.4774708530611
TEST_0098,186.16301115144736
TEST_0099,171.86615865604858
TEST_0100,13.217145571810047
TEST_0101,102.45587392386372
TEST_0102,189.20310908349148
TEST_0103,165.39391533884876
TEST_0104,65.1427041225916
TEST_0105,168.81552544940254
TEST_0106,35.834680517436766
TEST_0107,20.58597626325487
TEST_0108,184.2693714161068
TEST_0109,26.818444569371717
TEST_0110,108.59567670670748
TEST_0111,180.22591389779527
TEST_0112,46.70634103464087
TEST_0113,149.92608257126992
TEST_0114,57.78263364526006
TEST_0115,82.80101379750394
TEST_0116,79.44288277613774
TEST_0117,67.13220501469539
TEST_0118,15.115309643292322
TEST_0119,5.9611242235944015
TEST_0120,184.76215275550481
TEST_0121,49.481418159254
TEST_0122,42.77153319445914
TEST_0123,20.126454383758347
TEST_0124,30.86635097465746
TEST_0125,97.33006397496683
TEST_0126,47.99587204799763
TEST_0127,52.32674272208654
TEST_0128,105.22217663905235
TEST_0129,77.35590259731438
TEST_0130,58.48777517802205
TEST_0131,186.5747912557847
TEST_0132,70.25697053806002
TEST_0133,137.72915375955634
TEST_0134,101.00785226397076
TEST_0135,70.76619475552452
TEST_0136,72.31998207283662
TEST_0137,64.72628506526429
TEST_0138,180.5371426270333
TEST_0139,22.581277950579448
TEST_0140,119.23137373524044
TEST_0141,17.547619891567958
TEST_0142,110.46848546903037
TEST_0143,39.884898450158616
TEST_0144,11.400517835596666
TEST_0145,31.64666629916002
TEST_0146,162.60419415845223
TEST_0147,81.93948357844033
TEST_0148,125.226846617638
TEST_0149,88.41825913743662
TEST_0150,42.36509589994861
TEST_0151,81.72323000526066
TEST_0152,69.4181248086802
TEST_0153,18.95641686175575
TEST_0154,94.93534841074278
TEST_0155,55.9605246603613
TEST_0156,129.07758952022516
TEST_0157,39.58521992270963
TEST_0158,198.82945433177647
TEST_0159,40.8329711905097
TEST_0160,126.23053682356652
TEST_0161,103.19914230472136
TEST_0162,118.8739499888625
TEST_0163,140.07781803219697
TEST_0164,56.26027773932693
TEST_0165,33.493711035724914
TEST_0166,40.43794956658214
TEST_0167,132.01566881817456
TEST_0168,212.10608543837375
TEST_0169,113.62309790740531
TEST_0170,74.47692032436933
TEST_0171,76.0272233955149
TEST_0172,5.1889990476123415
TEST_0173,82.64609288027575
TEST_0174,15.502816329497586
TEST_0175,47.54770059792145
TEST_0176,7.213592764235748
TEST_0177,63.611458598203114
TEST_0178,178.52105570725453
TEST_0179,180.49587504576314
TEST_0180,46.38293984881061
TEST_0181,80.89904042398308
TEST_0182,67.44321629983051
TEST_0183,119.7781662247522
TEST_0184,125.10668983612722
TEST_0185,83.27671637840173
TEST_0186,10.753124158664402
TEST_0187,50.275389239873626
TEST_0188,156.2907283166896
TEST_0189,6.672431402297755
TEST_0190,41.22374079799365
TEST_0191,6.536266469338672
TEST_0192,160.8716727648579
TEST_0193,41.99546221819622
TEST_0194,174.0598663572041
TEST_0195,100.029980318023
TEST_0196,5.645726045414347
TEST_0197,214.66298757263186
TEST_0198,3.6349664848599774
TEST_0199,8.685538642088737
TEST_0200,10.200557247376672
TEST_0201,129.53283457764843
TEST_0202,19.867267813191994
TEST_0203,43.3269765032102
TEST_0204,97.56204790391803
TEST_0205,89.73902111666021
TEST_0206,150.21928888104307
TEST_0207,82.57698755062059
TEST_0208,15.548588398456385
TEST_0209,67.63912469908331
TEST_0210,62.98379790480055
TEST_0211,194.06446793551453
TEST_0212,164.05143712799466
TEST_0213,16.711492589605154
TEST_0214,49.43235733207898
TEST_0215,60.13653533504274
TEST_0216,87.09989622597539
TEST_0217,142.9518422811912
TEST_0218,39.74845416643618
TEST_0219,97.25893586766388
TEST_0220,168.65343709054287
TEST_0221,65.74408520273721
TEST_0222,135.90001057880133
TEST_0223,189.22515273211042
TEST_0224,79.17777615696743
TEST_0225,30.68000636891292
TEST_0226,65.85998240024155
TEST_0227,135.23847119623528
TEST_0228,60.169371165697655
TEST_0229,6.665556965078262
TEST_0230,54.23336566386149
TEST_0231,48.93027419521531
TEST_0232,64.4613252542898
TEST_0233,79.72498399214129
TEST_0234,12.414017607653838
TEST_0235,47.94297305902354
TEST_0236,129.19699958456917
TEST_0237,18.909770049758926
TEST_0238,145.896084813143
TEST_0239,20.663502678639098
TEST_0240,17.2917528229271
TEST_0241,194.05858754967784
TEST_0242,88.23903662028168
TEST_0243,10.665771976303382
TEST_0244,42.160990813693644
TEST_0245,69.19981803597379
TEST_0246,45.16091650385476
TEST_0247,115.64739238055392
TEST_0248,44.49160301543067
TEST_0249,18.200325864659355
TEST_0250,53.545460674724545
TEST_0251,91.45776929499175
TEST_0252,36.86045881627704
TEST_0253,106.50319855155462
TEST_0254,112.11836677345325
TEST_0255,30.454613666975686
TEST_0256,7.6159264576383086
TEST_0257,100.53440276884173
TEST_0258,141.97224753105976
TEST_0259,18.26219845560888
TEST_0260,20.87606067785336
TEST_0261,72.00438411395656
TEST_0262,51.08420920708707
TEST_0263,18.501617420525566
TEST_0264,26.093711966861385
TEST_0265,2.602634168023183
TEST_0266,59.10492897686131
TEST_0267,19.891587508709694
TEST_0268,65.09606394710696
TEST_0269,185.86645655310159
TEST_0270,98.54064741842151
TEST_0271,131.76950657502928
TEST_0272,18.126335312368038
TEST_0273,147.05496749116716
TEST_0274,22.30833466009306
TEST_0275,56.529180412260274
TEST_0276,79.60102776935365
TEST_0277,151.8329427793649
TEST_0278,6.413980121259486
TEST_0279,63.11817626843107
TEST_0280,179.9957619796895
TEST_0281,104.54647193541251
TEST_0282,33.756459884825816
TEST_0283,16.592484908567858
TEST_0284,181.1668433315137
TEST_0285,45.9319795022493
TEST_0286,40.252667894756385
TEST_0287,50.704138192438776
TEST_0288,103.77636301348466
TEST_0289,53.920728344396515
TEST_0290,173.95090017712837
TEST_0291,39.40395675181735
TEST_0292,72.68234559497199
TEST_0293,46.73969801900123
TEST_0294,137.17416435311742
TEST_0295,38.25153186428961
TEST_0296,74.61599299371296
TEST_0297,128.10473928089027
TEST_0298,137.36560593177262
TEST_0299,186.4023933223224
TEST_0300,226.45916250494284
TEST_0301,3.7367464893202005
TEST_0302,229.0576662845738
TEST_0303,109.26118190656483
TEST_0304,64.08241524900878
TEST_0305,141.31432571929585
TEST_0306,54.0904714042627
TEST_0307,212.5220969858392
TEST_0308,185.19364081228193
TEST_0309,141.80518756209185
TEST_0310,84.56664086399948
TEST_0311,37.00829358386728
TEST_0312,169.29762023035718
TEST_0313,81.23494246873899
TEST_0314,187.22204500290204
TEST_0315,186.71973504751222
TEST_0316,242.88252427734187
TEST_0317,167.18232873244136
TEST_0318,56.374937553522855
TEST_0319,244.585739829596
TEST_0320,215.05507292450903
TEST_0321,84.39801892722777
TEST_0322,172.7733929329264
TEST_0323,76.43852117659465
TEST_0324,46.82345364022023
TEST_0325,12.481952508584403
TEST_0326,88.51844232304573
TEST_0327,104.2342358523996
TEST_0328,84.94683434145162
TEST_0329,72.13692185901265
TEST_0330,9.4681273759784
TEST_0331,132.85399445742348
TEST_0332,9.866027641612217
TEST_0333,88.40166719531032
TEST_0334,38.80912796905123
TEST_0335,96.72932458818727
TEST_0336,109.27454300779716
TEST_0337,159.02357857704808
TEST_0338,93.85295076076056
TEST_0339,123.1066686426667
TEST_0340,25.670855442027037
TEST_0341,218.9296347183453
TEST_0342,81.69354012001209
TEST_0343,137.7617926495854
TEST_0344,90.43990819488411
TEST_0345,11.647358456200374
TEST_0346,29.57122495964761
TEST_0347,74.01933518711847
TEST_0348,27.537955312424202
TEST_0349,173.63521323017756
TEST_0350,183.71387977119437
TEST_0351,60.606780017648155
TEST_0352,131.3953670559767
TEST_0353,59.37438766347644
TEST_0354,64.37645567619161
TEST_0355,2.2092873836533786
TEST_0356,160.0446114782172
TEST_0357,182.76080239119997
TEST_0358,111.64083687597034
TEST_0359,135.92154580581536
TEST_0360,76.06816959475933
TEST_0361,128.3522433527926
TEST_0362,135.6127599532729
TEST_0363,22.86765816027998
TEST_0364,169.82250191663803
TEST_0365,30.95244315288927
TEST_0366,118.11722585379192
TEST_0367,27.06831071614866
TEST_0368,211.16951382869428
TEST_0369,127.37514678651642
TEST_0370,23.637140181663085
TEST_0371,110.83356433591693
TEST_0372,91.16217371079318
TEST_0373,129.71745607519702
TEST_0374,20.149825237160524
TEST_0375,196.10803659496543
TEST_0376,201.4387582661957
TEST_0377,205.6420039854939
TEST_0378,49.77657931451389
TEST_0379,78.74534210283957
TEST_0380,155.51027612965953
TEST_0381,24.968036942137342
TEST_0382,29.300399154934798
TEST_0383,207.74389970364746
TEST_0384,5.8987109597979215
TEST_0385,3.520561111341162
TEST_0386,172.23642636023317
TEST_0387,97.26541778301937
TEST_0388,120.66153861829439
TEST_0389,175.44209185442102
TEST_0390,179.8407876832125
TEST_0391,20.105918445643262
TEST_0392,116.73343024931806
TEST_0393,123.6775415037144
TEST_0394,34.39440985615912
TEST_0395,176.3225432647373
TEST_0396,93.9114765852841
TEST_0397,20.615344015778835
TEST_0398,117.3210736681979
TEST_0399,124.67972366821218
TEST_0400,81.09402832554204
TEST_0401,193.86286697218233
TEST_0402,149.08674863255976
TEST_0403,143.6684263750129
TEST_0404,108.94867558409796
TEST_0405,97.04314025646256
TEST_0406,18.687697766021458
TEST_0407,65.47082080965613
TEST_0408,169.25555487576744
TEST_0409,192.31593156464777
TEST_0410,104.59477078460884
TEST_0411,225.35535693935944
TEST_0412,6.165442407367713
TEST_0413,51.76522276314792
TEST_0414,163.019387273028
TEST_0415,10.950561773612781
TEST_0416,54.707169884348225
TEST_0417,88.10666486799596
TEST_0418,23.073691433012804
TEST_0419,7.395616415328743
TEST_0420,160.73730284201116
TEST_0421,36.607116066294886
TEST_0422,85.77761386730664
TEST_0423,74.87848216387428
TEST_0424,140.42600830507695
TEST_0425,44.44092177892097
TEST_0426,41.14815341473034
TEST_0427,8.36859417221424
TEST_0428,67.10168613107358
TEST_0429,98.53836976777731
TEST_0430,104.42175387367925
TEST_0431,221.97016582258135
TEST_0432,54.79037709726276
TEST_0433,2.1591923175024648
TEST_0434,176.74698475650996
TEST_0435,44.15383503460369
TEST_0436,52.52078356062463
TEST_0437,165.89021030948126
TEST_0438,46.890003660742735
TEST_0439,176.99286363913473
TEST_0440,219.84364384884424
TEST_0441,44.825916978436055
TEST_0442,44.269792499777196
TEST_0443,69.84500233738159
TEST_0444,217.94136085333787
TEST_0445,132.31583011263243
TEST_0446,166.48017089923778
TEST_0447,43.23961159781467
TEST_0448,83.22028597531104
