Id,SalePrice
1461,91319.12
1462,108204.96
1463,158902.45
1464,173435.39
1465,170783.4
1466,160346.78
1467,167981.2
1468,152838.62
1469,174292.7
1470,103162.34
1471,182291.27
1472,92790.76
1473,81965.54
1474,137626.17
1475,78581.01
1476,343274.75
1477,222023.08
1478,297487.25
1479,286839.97
1480,442803.7
1481,276347.56
1482,192873.33
1483,160114.83
1484,152687.86
1485,189234.08
1486,192208.17
1487,283495.94
1488,214737.2
1489,171910.48
1490,231418.06
1491,197888.94
1492,68048.75
1493,194435.64
1494,279671.62
1495,254515.02
1496,228924.3
1497,147242.73
1498,157995.61
1499,151181.78
1500,151536.27
1501,199026.75
1502,141281.02
1503,262974.4
1504,230988.95
1505,209029.31
1506,172688.73
1507,229947.33
1508,195103.02
1509,137728.23
1510,128751.195
1511,140386.17
1512,166498.94
1513,130527.4
1514,73331.086
1515,190148.92
1516,156810.33
1517,146951.64
1518,97688.72
1519,210748.36
1520,110056.31
1521,100465.21
1522,171419.02
1523,82508.336
1524,104060.88
1525,81732.43
1526,72730.24
1527,84253.52
1528,130937.664
1529,116443.195
1530,193777.88
1531,156104.39
1532,79328.66
1533,149717.33
1534,130485.18
1535,150330.34
1536,96109.555
1537,50581.82
1538,143336.52
1539,201052.77
1540,81965.54
1541,134155.61
1542,117277.59
1543,160089.08
1544,69384.234
1545,90947.836
1546,131966.56
1547,140548.08
1548,107271.79
1549,101600.734
1550,131815.27
1551,118576.086
1552,134415.56
1553,83899.58
1554,97907.32
1555,142991.7
1556,54720.816
1557,84307.586
1558,102048.695
1559,84413.17
1560,122896.85
1561,84514.555
1562,128280.21
1563,103352.06
1564,146476.88
1565,127877.13
1566,223243.23
1567,63154.96
1568,241281.7
1569,142309.78
1570,125383.586
1571,95206.016
1572,125693.805
1573,220956.64
1574,100472.12
1575,230529.88
1576,259664.0
1577,173410.42
1578,147024.2
1579,109517.36
1580,177157.39
1581,138740.92
1582,116715.82
1583,273134.3
1584,206172.58
1585,139826.22
1586,42622.234
1587,79328.66
1588,128686.38
1589,86068.766
1590,117716.52
1591,89232.93
1592,128219.64
1593,118857.19
1594,89603.64
1595,90080.336
1596,199183.23
1597,156681.48
1598,171360.95
1599,171686.34
1600,174590.86
1601,32928.86
1602,115557.555
1603,68222.52
1604,268004.6
1605,236291.33
1606,150948.89
1607,141711.02
1608,224887.88
1609,173631.02
1610,142747.8
1611,126566.77
1612,171155.62
1613,151352.52
1614,129993.516
1615,93218.46
1616,93343.06
1617,63838.55
1618,102707.46
1619,133050.34
1620,150607.08
1621,122791.18
1622,154680.56
1623,251142.53
1624,218262.53
1625,94018.55
1626,172587.56
1627,169821.05
1628,265918.62
1629,153633.67
1630,282225.62
1631,180246.34
1632,192762.08
1633,167553.83
1634,178840.03
1635,177509.56
1636,142210.88
1637,187389.83
1638,187520.88
1639,157955.27
1640,229750.6
1641,163029.67
1642,247962.9
1643,203196.17
1644,208377.58
1645,229106.78
1646,159707.08
1647,142905.36
1648,114513.94
1649,124130.125
1650,96651.12
1651,107082.055
1652,95391.914
1653,90080.336
1654,135994.55
1655,125209.85
1656,130728.42
1657,139790.45
1658,142161.17
1659,87787.64
1660,149255.31
1661,428850.97
1662,329851.1
1663,368023.06
1664,429228.2
1665,309755.12
1666,301076.44
1667,341852.94
1668,353442.28
1669,301436.75
1670,342132.03
1671,255698.55
1672,374020.5
1673,280716.0
1674,233889.73
1675,197662.0
1676,201156.38
1677,199217.05
1678,429328.94
1679,339484.44
1680,309136.75
1681,264111.53
1682,287517.6
1683,168070.47
1684,179809.2
1685,185452.05
1686,156385.98
1687,168968.73
1688,190613.8
1689,192770.33
1690,204617.56
1691,193079.77
1692,102452.555
1693,170143.0
1694,169962.2
1695,147306.17
1696,261941.2
1697,146362.83
1698,296906.12
1699,304043.78
1700,234863.56
1701,255585.33
1702,231382.69
1703,230029.3
1704,272139.06
1705,257065.62
1706,392041.8
1707,103741.805
1708,184225.61
1709,254371.0
1710,209275.3
1711,277864.44
1712,227541.9
1713,262196.78
1714,195688.78
1715,196100.3
1716,165016.64
1717,168257.03
1718,105216.93
1719,202808.33
1720,239638.52
1721,163110.7
1722,105402.21
1723,159440.56
1724,194772.48
1725,231927.02
1726,183360.97
1727,140085.03
1728,183712.61
1729,147630.12
1730,130462.78
1731,111755.46
1732,120230.38
1733,89603.64
1734,99689.08
1735,137287.23
1736,83899.58
1737,280529.75
1738,217373.64
1739,236989.58
1740,191739.36
1741,178367.27
1742,170096.9
1743,176652.11
1744,324016.62
1745,186190.17
1746,182669.19
1747,194340.05
1748,211494.25
1749,150495.48
1750,113559.375
1751,237571.1
1752,91623.1
1753,132120.45
1754,191138.45
1755,168648.61
1756,125015.97
1757,93951.9
1758,138271.05
1759,144704.88
1760,160777.33
1761,150812.36
1762,164998.45
1763,156631.08
1764,83109.97
1765,150817.17
1766,171048.14
1767,221357.73
1768,124821.6
1769,147097.52
1770,161899.33
1771,85201.67
1772,111065.48
1773,103379.76
1774,120127.03
1775,119227.36
1776,110383.48
1777,99200.08
1778,136146.36
1779,95677.63
1780,163608.22
1781,92764.07
1782,60020.5
1783,146060.02
1784,105329.555
1785,95735.39
1786,139379.89
1787,165873.4
1788,111755.46
1789,69551.46
1790,47912.062
1791,187978.2
1792,129825.234
1793,137886.48
1794,161576.36
1795,110901.77
1796,122938.37
1797,117256.18
1798,91643.54
1799,81540.65
1800,101759.57
1801,117301.195
1802,125678.76
1803,138708.7
1804,127125.35
1805,126664.31
1806,109242.664
1807,124004.58
1808,122580.77
1809,113363.93
1810,127649.914
1811,113723.7
1812,113962.164
1813,112699.72
1814,83410.586
1815,10622.983
1816,103039.0
1817,127930.68
1818,167047.98
1819,127561.41
1820,115557.555
1821,120877.305
1822,148295.6
1823,116078.99
1824,102274.37
1825,121129.01
1826,88324.695
1827,71731.664
1828,120293.24
1829,138317.88
1830,128821.48
1831,116704.76
1832,116847.21
1833,129623.99
1834,127644.04
1835,117256.18
1836,98402.83
1837,117301.195
1838,91909.52
1839,115935.57
1840,117716.52
1841,92406.445
1842,79246.74
1843,116822.01
1844,120879.23
1845,124919.73
1846,142832.98
1847,126562.27
1848,118788.88
1849,78755.84
1850,94724.945
1851,132495.2
1852,111788.49
1853,120453.52
1854,151819.77
1855,138375.27
1856,219034.92
1857,132018.62
1858,110069.484
1859,76598.34
1860,137946.52
1861,77417.62
1862,304146.88
1863,302993.12
1864,303002.75
1865,341194.97
1866,343244.8
1867,216845.23
1868,292544.66
1869,205650.97
1870,220853.45
1871,246727.78
1872,182961.55
1873,233948.98
1874,127220.375
1875,163299.84
1876,178113.05
1877,187576.3
1878,191342.58
1879,99197.45
1880,111637.97
1881,235277.2
1882,236277.39
1883,122896.85
1884,180071.2
1885,215109.75
1886,262265.94
1887,212633.86
1888,260651.11
1889,166665.95
1890,97430.586
1891,115440.67
1892,83755.195
1893,106545.13
1894,123972.77
1895,109461.02
1896,97666.86
1897,91696.73
1898,102704.7
1899,143499.36
1900,124074.45
1901,152915.23
1902,88583.51
1903,168898.83
1904,101563.87
1905,168586.69
1906,149571.02
1907,195402.3
1908,93343.06
1909,135511.83
1910,106611.25
1911,173070.89
1912,260915.77
1913,164886.05
1914,27541.166
1915,315726.25
1916,24192.816
1917,238489.58
1918,122305.35
1919,160804.58
1920,148077.36
1921,372586.62
1922,331080.97
1923,212359.31
1924,226124.17
1925,194994.4
1926,372472.4
1927,116294.5
1928,167754.7
1929,98458.05
1930,100555.38
1931,138196.89
1932,130138.29
1933,181820.52
1934,159565.98
1935,161254.83
1936,166484.47
1937,159703.73
1938,168788.88
1939,212540.17
1940,162905.36
1941,153020.66
1942,177215.83
1943,200586.02
1944,331048.88
1945,348992.7
1946,122580.96
1947,295907.62
1948,150392.23
1949,243566.02
1950,178415.7
1951,246644.45
1952,203203.98
1953,193589.2
1954,172837.73
1955,113130.48
1956,334051.38
1957,134320.0
1958,287269.5
1959,121257.57
1960,87063.625
1961,110689.25
1962,84154.336
1963,94193.24
1964,91282.63
1965,126636.445
1966,117424.02
1967,274447.88
1968,363436.53
1969,361070.34
1970,345666.88
1971,438904.9
1972,353432.7
1973,300743.2
1974,323020.75
1975,421526.88
1976,261524.0
1977,340673.94
1978,294913.7
1979,312376.94
1980,174781.2
1981,339791.8
1982,199723.22
1983,183449.45
1984,165402.11
1985,207596.3
1986,198014.89
1987,170056.55
