Id,SalePrice
1461,91114.516
1462,123699.945
1463,160403.3
1464,179560.61
1465,169527.0
1466,162475.39
1467,166783.67
1468,156854.92
1469,176650.27
1470,104130.59
1471,185657.42
1472,88024.47
1473,81088.7
1474,139178.48
1475,78421.8
1476,343334.6
1477,220457.83
1478,303770.22
1479,293685.34
1480,445898.9
1481,281765.1
1482,194326.66
1483,159480.86
1484,149309.61
1485,195529.81
1486,197264.55
1487,292532.53
1488,219905.42
1489,174672.27
1490,236718.45
1491,198058.97
1492,66426.09
1493,199987.5
1494,277834.03
1495,255885.05
1496,229133.78
1497,146756.92
1498,154913.33
1499,152180.33
1500,154246.23
1501,192644.05
1502,139872.52
1503,269114.1
1504,236379.61
1505,216797.69
1506,174622.73
1507,233397.52
1508,191702.53
1509,136336.62
1510,135208.02
1511,141297.45
1512,164588.94
1513,127204.06
1514,167385.55
1515,186108.52
1516,150729.36
1517,149242.5
1518,99586.58
1519,210934.48
1520,109196.91
1521,101615.94
1522,173524.9
1523,79698.41
1524,102347.95
1525,78469.516
1526,72161.22
1527,86103.34
1528,127688.09
1529,113569.21
1530,201006.08
1531,156982.73
1532,167385.55
1533,152692.34
1534,127082.79
1535,151251.14
1536,96352.31
1537,61396.33
1538,141077.33
1539,196170.72
1540,167385.55
1541,135397.27
1542,112281.34
1543,156579.72
1544,65811.06
1545,84091.664
1546,132208.38
1547,140291.61
1548,103316.8
1549,101828.09
1550,127496.93
1551,121837.45
1552,136387.33
1553,167385.55
1554,93476.44
1555,146145.4
1556,52360.215
1557,167385.55
1558,99088.11
1559,167385.55
1560,119696.836
1561,167385.55
1562,131847.89
1563,107189.734
1564,151199.16
1565,132321.55
1566,228764.02
1567,67030.26
1568,245409.39
1569,143602.89
1570,127463.016
1571,96683.43
1572,124786.96
1573,218404.06
1574,100300.23
1575,235257.55
1576,263717.34
1577,171291.6
1578,144819.58
1579,109117.234
1580,176782.02
1581,137740.08
1582,114626.0
1583,277680.53
1584,211195.39
1585,137068.83
1586,42862.504
1587,76718.83
1588,127185.92
1589,86563.58
1590,121287.81
1591,167385.55
1592,128658.72
1593,121564.32
1594,167385.55
1595,167385.55
1596,198198.36
1597,152726.44
1598,169804.08
1599,170454.52
1600,171444.45
1601,32101.418
1602,110868.984
1603,68052.55
1604,269254.1
1605,237498.72
1606,152970.1
1607,141543.8
1608,229938.3
1609,172530.64
1610,145420.39
1611,133176.58
1612,173048.22
1613,159406.83
1614,132517.36
1615,167385.55
