Id,SalePrice
1461,128874.484
1462,151796.08
1463,188492.38
1464,209220.66
1465,177890.1
1466,192342.6
1467,216244.19
1468,186998.78
1469,203416.72
1470,127886.58
1471,215368.02
1472,111846.69
1473,102541.39
1474,163675.45
1475,118619.0
1476,395801.62
1477,258101.36
1478,325701.34
1479,335781.16
1480,456597.78
1481,301457.34
1482,223156.03
1483,185971.06
1484,181629.03
1485,203152.44
1486,216387.12
1487,336152.03
1488,265921.9
1489,204808.81
1490,256278.38
1491,227896.78
1492,101364.91
1493,250405.45
1494,300009.97
1495,287710.34
1496,308309.25
1497,192785.31
1498,185971.66
1499,182150.06
1500,175585.12
1501,193878.5
1502,184657.56
1503,358346.03
1504,274142.72
1505,242612.66
1506,197087.05
1507,259905.5
1508,223033.97
1509,166372.77
1510,151994.8
1511,154573.66
1512,180872.31
1513,159983.58
1514,150288.19
1515,206205.0
1516,172080.56
1517,178609.44
1518,137937.0
1519,234886.94
1520,133575.69
1521,131595.12
1522,188389.2
1523,113032.18
1524,134195.34
1525,113504.33
1526,109863.05
1527,105361.33
1528,160177.36
1529,153549.56
1530,207398.97
1531,132652.78
1532,123109.53
1533,159918.53
1534,145213.61
1535,160364.72
1536,122328.36
1537,36453.08
1538,170405.69
1539,269610.78
1540,95750.83
1541,151454.36
1542,151532.69
1543,184190.83
1544,102585.36
1545,127130.414
1546,151668.66
1547,153223.1
1548,148320.1
1549,127952.34
1550,148971.73
1551,137458.95
1552,159367.56
1553,150843.6
1554,124744.875
1555,175225.47
1556,87397.44
1557,93313.47
1558,117674.25
1559,93957.445
1560,146920.03
1561,128415.86
1562,147578.11
1563,127267.23
1564,166007.45
1565,146226.66
1566,229729.0
1567,80249.625
1568,243479.7
1569,146728.0
1570,159870.61
1571,119058.07
1572,159409.4
1573,242105.58
1574,123391.94
1575,227127.73
1576,342188.9
1577,199770.89
1578,162273.31
1579,136075.5
1580,211851.03
1581,169981.28
1582,146887.06
1583,303109.88
1584,233477.28
1585,150974.06
1586,75224.65
1587,108462.734
1588,159647.9
1589,102212.08
1590,157145.38
1591,94479.72
1592,142118.14
1593,147118.72
1594,150567.88
1595,117670.83
1596,212390.17
1597,174758.97
1598,208894.28
1599,183116.64
1600,185411.1
1601,57315.15
1602,122944.31
1603,99793.44
1604,311242.1
1605,268806.88
1606,175954.73
1607,181751.0
1608,258130.42
1609,206431.69
1610,163949.77
1611,149799.22
1612,193953.81
1613,181181.53
1614,140688.94
1615,99480.92
1616,78564.74
1617,96728.83
1618,132098.69
1619,160183.78
1620,198382.58
1621,144564.12
1622,151588.4
1623,368092.84
1624,220890.44
1625,126287.625
1626,186610.88
1627,200102.2
1628,298652.9
1629,193845.47
1630,382315.0
1631,222626.9
1632,230816.64
1633,190637.38
1634,206368.42
1635,203428.94
1636,180755.44
1637,205742.67
1638,205861.39
1639,194606.58
1640,250369.47
1641,193339.38
1642,274204.28
