Id,SalePrice
1461,92529.58
1462,110091.055
1463,159372.89
1464,174881.16
1465,166867.56
1466,161654.06
1467,0.0
1468,155086.6
1469,175853.4
1470,104063.38
1471,181289.3
1472,89158.914
1473,81514.68
1474,138274.25
1475,78549.61
1476,342564.4
1477,218670.39
1478,300906.3
1479,291026.12
1480,444884.3
1481,278062.3
1482,190420.98
1483,159378.16
1484,149379.78
1485,189477.03
1486,191497.47
1487,286745.4
1488,214299.9
1489,172390.19
1490,232804.94
1491,195905.34
1492,65740.28
1493,194771.58
1494,276288.72
1495,252107.95
1496,227080.6
1497,148435.0
1498,156269.34
1499,152785.81
1500,153586.17
1501,0.0
1502,0.0
1503,269649.7
1504,231157.44
1505,210735.61
1506,0.0
1507,227964.64
1508,0.0
1509,137790.5
1510,131986.34
1511,140563.45
1512,164347.16
1513,0.0
1514,0.0
1515,187278.5
1516,153636.16
1517,147130.83
1518,99895.875
1519,207481.03
1520,0.0
1521,100579.12
1522,171564.11
1523,82392.914
1524,103368.586
1525,81642.37
1526,73277.88
1527,85736.88
1528,130100.39
1529,113280.04
1530,198034.38
1531,155401.88
1532,0.0
1533,160565.48
1534,127033.08
1535,148698.4
1536,0.0
1537,54098.684
1538,149104.61
1539,205282.88
1540,0.0
1541,133654.44
1542,113689.56
1543,0.0
1544,66806.6
1545,88225.28
1546,131824.72
1547,140246.78
1548,105721.18
1549,101748.32
1550,129525.38
1551,119210.72
1552,141493.44
1553,0.0
1554,103846.21
1555,145188.12
1556,50569.19
1557,0.0
1558,99058.83
1559,0.0
1560,117263.12
1561,0.0
1562,129992.36
1563,104622.48
1564,0.0
1565,130785.72
1566,0.0
1567,64573.66
1568,0.0
1569,143649.6
1570,127971.08
1571,95818.14
1572,126046.99
1573,215550.67
1574,0.0
1575,228549.31
1576,260167.53
1577,172458.38
1578,145666.75
1579,110071.086
1580,0.0
1581,138320.88
1582,116758.88
1583,273127.4
1584,206967.77
1585,0.0
1586,44204.934
1587,77863.26
1588,127846.74
1589,84600.664
1590,121078.984
1591,0.0
1592,126131.55
1593,0.0
1594,0.0
1595,0.0
1596,196808.9
1597,153223.9
1598,169769.03
1599,168357.25
1600,172456.6
1601,31490.014
1602,111150.48
1603,66473.29
1604,267551.88
1605,233478.9
1606,153478.7
1607,0.0
1608,226673.56
1609,172035.9
1610,143891.16
1611,131496.17
1612,172363.69
1613,0.0
1614,131057.625
1615,0.0
1616,0.0
1617,64876.016
1618,101669.52
1619,134385.94
1620,150792.17
1621,122936.664
1622,153879.17
1623,249942.36
1624,219309.19
1625,95059.23
1626,175213.56
1627,170219.12
1628,0.0
1629,154298.58
1630,277605.3
1631,178298.1
1632,187635.03
1633,167099.47
1634,180278.78
1635,0.0
1636,145338.5
1637,188708.31
1638,0.0
1639,160375.6
1640,0.0
1641,162512.97
1642,248382.88
1643,0.0
1644,0.0
1645,0.0
1646,159491.06
1647,142716.23
1648,0.0
1649,0.0
1650,99159.24
1651,108580.38
1652,94073.1
1653,88697.1
1654,135941.19
1655,125746.99
1656,131891.98
1657,140265.7
1658,141632.7
1659,88206.98
1660,0.0
1661,427607.62
1662,328473.5
1663,367414.25
1664,427789.94
1665,309895.7
1666,304743.84
1667,341422.25
1668,353399.94
1669,301028.62
1670,343426.38
1671,258697.28
1672,374767.38
1673,277239.2
1674,233532.67
1675,195045.77
1676,198538.53
1677,197305.0
1678,426878.7
1679,342219.16
1680,309381.5
1681,262688.66
1682,290143.75
1683,167125.44
1684,180940.53
1685,185492.17
1686,155131.52
1687,168778.38
1688,190148.72
1689,192888.6
1690,0.0
1691,0.0
1692,0.0
1693,167005.28
1694,170279.34
1695,148280.53
1696,0.0
1697,146414.8
1698,294590.44
1699,0.0
1700,233744.31
1701,0.0
1702,229621.4
1703,231534.16
1704,269166.47
1705,260090.5
1706,389807.1
1707,0.0
1708,185870.34
1709,254879.02
1710,208340.06
1711,279942.72
1712,229663.58
1713,262645.75
1714,194767.62
1715,193893.28
1716,165614.56
1717,170087.64
1718,0.0
1719,198416.94
1720,234763.28
1721,164424.33
1722,0.0
1723,160314.22
1724,192805.9
1725,229923.12
1726,182578.78
1727,138235.53
1728,182783.78
1729,0.0
1730,132631.03
1731,112419.51
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,85557.46
1737,0.0
1738,0.0
1739,236869.92
1740,0.0
1741,0.0
1742,164596.12
1743,172926.38
1744,0.0
1745,185498.75
1746,180179.97
1747,0.0
1748,211197.72
1749,153220.84
1750,112670.1
1751,0.0
1752,91197.77
1753,133851.25
1754,188900.12
1755,0.0
1756,126004.03
1757,94962.93
1758,0.0
1759,0.0
1760,163562.84
1761,151674.22
1762,0.0
1763,158624.66
1764,83583.6
1765,147071.88
1766,169706.27
1767,219119.62
1768,124570.91
1769,0.0
1770,161445.12
1771,84236.93
1772,110544.914
1773,109935.74
1774,120910.055
1775,119103.164
1776,110631.555
1777,98116.49
1778,134692.44
1779,95153.875
1780,161278.12
1781,92750.945
